Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
674,2,5,4,46.105353464804296,83.44564775692137,55.28619000000002,7.5696192493993,92.72845843867105,137.656222767878,0.0,4920.084143250804,7735.164317814728,0.0,0.0,11157.042,4920.2833779422535,1023.9044077565628,706.0615494160384,0.0,0.0,-447802.7719915365,-891.033569359919,0.0,0.0,-4.491914920521618e6,-5905.864879437737,12289.070191520354,0.0
675,3,5,4,46.105353464804296,83.43386086430837,55.28619000000002,7.8136282536797985,92.72845843867111,137.6562227678766,0.0,4426.110171276523,8608.312413827103,0.0,0.0,11536.219500000001,4426.289402905636,1023.9044077565585,704.125300909269,0.0,0.0,-403871.4396885713,-890.1485011965269,0.0,0.0,-4.639242966896655e6,-4779.504621980712,12109.524852335133,0.0
676,4,5,4,46.105353464804296,83.43386086430883,55.28619000000002,7.8136282536797985,92.7284584386709,137.65622276787656,0.0,4426.110171276523,9088.558413827102,0.0,0.0,12016.4655,4426.289402905636,1023.9044077565587,703.117222427162,0.0,0.0,-403871.4396885733,-939.8086711101932,0.0,0.0,-4.82515833550137e6,-4779.504621980712,12016.047288704052,0.0
677,5,5,4,46.105353464804296,83.4338608643075,55.28619000000002,7.8136282536797985,92.7284584386709,137.65622276787687,0.0,4426.110171276523,9683.386413827106,0.0,0.0,12611.2935,4426.289402905636,1023.9044077565587,701.7865386956022,0.0,0.0,-403871.4396885675,-1001.3172719959402,0.0,0.0,-5.0546319381231265e6,-4779.504621980712,11892.655037606775,0.0
678,6,5,4,46.105353464804296,83.44391263998922,55.28619000000001,7.605539162207097,92.72845843867269,137.65622276787755,0.0,4847.367556192615,9890.792407906598,0.0,0.0,13239.954,4847.563846286794,1023.904407756562,701.5689025063967,0.0,0.0,-441350.15867508965,-1122.1842589153675,0.0,0.0,-5.296062957663879e6,-5732.582977677754,11872.47396928171,0.0
679,7,5,4,46.105353464804296,83.44739983341147,55.28619000000001,7.533348244498994,92.72845843867111,137.65622276787838,0.0,4993.511484225504,10325.651978663855,0.0,0.0,13820.9565,4993.7136922955915,1023.9044077565635,700.5817184017325,0.0,0.0,-454313.4103704734,-1207.5298702247674,0.0,0.0,-5.518381818645697e6,-6083.458535415215,11780.933909058978,0.0
680,8,5,4,46.105353464804296,83.45276090378394,55.28619000000002,7.422364842317887,92.72845843867097,137.65622276787883,0.0,5218.187258633479,10516.015739755516,0.0,0.0,14235.9945,5218.39856476068,1023.9044077565658,700.1986686979118,0.0,0.0,-474203.42329502385,-1286.1689961508382,0.0,0.0,-5.67663478050888e6,-6643.206712150924,11745.414300517616,0.0
681,9,5,4,46.105353464804296,83.44391263998952,55.28619000000002,7.6055391622071,92.72845843867253,137.65622276787803,0.0,4847.367556192615,11064.282907906598,0.0,0.0,14413.4445,4847.563846286794,1023.9044077565624,698.3474666938209,0.0,0.0,-441350.1586750911,-1255.3255192724755,0.0,0.0,-5.744323818357437e6,-5732.582977677746,11573.755192421784,0.0
682,10,5,4,46.105353464804296,83.4259432175678,55.28619000000002,7.178189567469692,92.72845843867191,137.65622276787607,1598.6952509998273,4094.2914746543147,10050.256591704594,0.0,0.0,14245.042500000001,5693.1525205561875,1023.904407756556,700.7204560499032,0.0,-144848.3968043972,-370959.72843022656,-959.6793552382151,0.0,0.0,-5.680463598479653e6,-7962.000770912855,11793.798837304552,0.0
683,11,5,4,46.105353464804296,83.3934012182311,55.28619000000002,5.882857317401886,92.72845843867194,137.65622276787232,6394.755122999825,2730.496859655372,6073.85401413419,0.0,0.0,13700.914499999999,8294.136527404924,1023.904407756544,708.57384572039,0.0,-570899.811632996,-243768.543573327,-382.3250930613722,0.0,0.0,-5.473247567374431e6,-16949.968328466763,12522.031554971472,0.0
684,12,5,4,46.105353464804296,83.36407660116343,55.28619000000002,5.800938042171813,92.72845843867262,137.6562227678692,11495.330840999824,1501.5387240175849,1517.7195327144018,0.0,0.0,13016.405999999999,8464.066787425436,1023.9044077565336,742.2057219070009,0.0,-1.0249813427677326e6,-133884.72231456288,-51.027899131091544,0.0,0.0,-5.211318801698111e6,-17631.034210095597,15640.663588160445,0.0
685,13,5,4,46.105353464804296,-5.983472499946585,-1.619614086475908,5.97205023910839,92.72845843866227,137.65622276698863,13476.371784816069,405.38698834523973,0.0,0.0,0.0,12383.5725,8066.8891606607995,1023.9044077540146,458.9854305023288,0.0,153.93063367866853,4.630435921289518,0.0,0.0,0.0,-6.074191930676399e6,-16224.349083226109,-10621.917431318754,0.0
686,14,5,4,46.105353464804296,-5.983472500297567,-1.6196287621263112,5.972050239364709,92.7284584386618,137.65622276698875,13253.18401141838,241.30476174291505,0.0,0.0,0.0,11996.302500000002,8066.889160090372,1023.9044077540148,458.9857164848967,0.0,151.3813259696035,2.7562459529688113,0.0,0.0,0.0,-5.8900417040246185e6,-16224.349081161556,-10621.890912596413,0.0
687,15,5,4,46.105353464804296,-5.98347250025467,-1.6195780325679419,5.9720502393869515,92.7284584386623,137.6562227669888,13152.067524724232,353.24374843706534,0.0,0.0,0.0,12007.125,8066.889160039274,1023.9044077540149,458.98503259343505,0.0,150.22634621724137,4.034842244538595,0.0,0.0,0.0,-5.89519298878759e6,-16224.3490809824,-10621.954328797248,0.0
688,16,5,4,46.105353464804296,-5.983472500159345,-1.6196104560519167,5.972050239341464,92.72845843866243,137.65622276698863,13402.951066489606,547.194206671704,0.0,0.0,0.0,12451.958999999999,8066.889160140027,1023.9044077540146,458.987528927471,0.0,153.09200281073572,6.2501949466372935,0.0,0.0,0.0,-6.10667135057751e6,-16224.349081348795,-10621.722847590107,0.0
689,17,5,4,46.105353464804296,-5.983472499235202,-1.619625055637294,5.972050238477143,92.72845843866197,137.65622276698875,14051.165208694976,754.3280644663547,0.0,0.0,0.0,13307.306999999999,8066.889162068161,1023.9044077540146,458.9838036000741,0.0,160.49607296829345,8.616131849456906,0.0,0.0,0.0,-6.511921880983069e6,-16224.349088310577,-10622.068291457108,0.0
690,18,5,4,46.105353464804296,83.35673989649479,55.28619000000002,5.780442710795908,92.72845843867252,137.65622276786877,10848.228197999826,1194.0665797354623,3812.5077186423846,0.0,0.0,14356.621500000001,8506.581532280232,1023.9044077565305,714.5714987426534,0.0,-966980.4978506706,-106435.73076314293,-100.21071344119264,0.0,0.0,-5.723948859714248e6,-17803.525769409192,13078.18467398078,0.0
691,19,5,4,46.105353464804296,83.38128839375362,55.28619000000001,6.028146202681589,92.72845843867134,137.65622276787096,5747.652479999825,2222.8634896856206,8845.234057789727,0.0,0.0,15317.562,7970.605910098116,1023.9044077565397,702.4346844183782,0.0,-513894.358493583,-198744.96779785023,-449.6317406622693,0.0,0.0,-6.088298313358993e6,-15775.441707429025,11952.756591330777,0.0
692,20,5,4,46.105353464804296,83.42440884013037,55.28619000000001,7.419305235583935,92.72845843866993,137.65622276787556,1179.9924329998275,4029.9876294079063,12146.712315479812,0.0,0.0,15858.492,5210.143253381991,1023.904407756555,692.683705509754,0.0,-107194.8951949428,-366099.0439345975,-1141.2281727374066,0.0,0.0,-6.291895969161483e6,-6659.3912356701185,11048.563348859578,0.0
693,21,5,4,46.105353464804296,83.44916948616988,55.28619000000002,7.496713380521169,92.72845843867036,137.65622276787886,0.0,5067.675424713676,12090.22154503364,0.0,0.0,15659.6895,5067.880635990369,1023.9044077565641,694.3750147886235,0.0,0.0,-460884.2155824188,-1435.282353877672,0.0,0.0,-6.216524322768193e6,-6265.504250029022,11205.395851028617,0.0
694,22,5,4,46.105353464804296,83.45642293482777,55.28619000000002,7.346554484311786,92.72845843866986,137.65622276787903,0.0,5371.658413405659,11016.244133849883,0.0,0.0,14889.693,5371.875934218508,1023.904407756567,698.8433030677586,0.0,0.0,-487762.5776158051,-1387.691623747116,0.0,0.0,-5.925077286579444e6,-7039.717345326542,11619.733335011726,0.0
695,23,5,4,46.105353464804296,83.44391263998959,55.28619000000002,7.6055391622071,92.7284584386729,137.656222767878,0.0,4847.367556192615,10478.892907906597,0.0,0.0,13828.054499999998,4847.563846286794,1023.9044077565624,700.0286031389685,0.0,0.0,-441350.15867509146,-1188.908652329119,0.0,0.0,-5.521141414252271e6,-5732.582977677746,11729.644383405655,0.0
696,24,5,4,46.105353464804296,83.41131513663586,55.28619000000002,8.280363697949008,92.72845843866926,137.65622276787414,0.0,3481.246837466934,10815.950290165643,0.0,0.0,12799.0005,3481.3878076456217,1023.9044077565504,698.033206906589,0.0,0.0,-319201.36696493236,-874.5773534905165,0.0,0.0,-5.12715076861179e6,-2956.7055887392307,11544.614366804832,0.0
697,1,6,4,26.49817626141862,-5.993515286689549,-5.6442716100773245,5.972026979793585,92.72845843866033,137.6562227670308,0.0,12776.599608248553,0.0,0.0,0.0,11278.41,8067.134711087466,1023.9044077541448,432.4678876278093,0.0,0.0,274.5474934688973,0.0,0.0,0.0,-5.547799157584427e6,-16224.535354922918,-13080.848303704843,0.0
698,2,6,4,26.49817626141862,83.63660343808736,-5.6442426634176694,6.069482065684196,92.7284584386601,137.6562227686424,0.0,12922.798481994054,97.68117207226386,0.0,0.0,11522.2185,7984.884838280378,1023.9044077588268,432.46882793331105,0.0,0.0,-1.1592536655737679e6,-29.90492141888535,0.0,0.0,-4.631478131636328e6,-15445.136590157417,-13080.761112518638,0.0
699,3,6,4,26.49817626141862,83.63660343701494,-5.644264275146426,6.182371873309438,92.72845843866067,137.6562227686424,0.0,12922.798481994058,433.6466719249367,0.0,0.0,11858.184,7732.869707029775,1023.9044077588268,432.4677123254308,0.0,0.0,-1.1607125177945215e6,-132.76017605988454,0.0,0.0,-4.761543107586524e6,-14571.90241711559,-13080.864561117342,0.0
700,4,6,4,26.49817626141862,83.6366034370153,-5.644263347501889,6.302015177190187,92.7284584386611,137.65622276864266,0.0,12922.79848199406,858.9026719249347,0.0,0.0,12283.44,7465.778075242776,1023.9044077588269,432.46826996493917,0.0,0.0,-1.1622586441002975e6,-262.9515624714113,0.0,0.0,-4.925771177085629e6,-13673.873445520105,-13080.812852065457,0.0
701,5,6,4,26.49817626141862,83.63660343701538,-5.645015922769559,6.4294367159016454,92.72845843866038,137.6562227686425,0.0,12922.79848199406,1395.6986719249307,0.0,0.0,12820.236,7181.322317207233,1023.9044077588268,432.47496153882184,0.0,0.0,-1.163905286967332e6,-427.29072631655436,0.0,0.0,-5.132428941829432e6,-12748.518241191603,-13080.192352734914,0.0
702,6,6,4,26.49817626141862,83.63426640996133,55.286189999999294,6.555722204195375,92.72845843866067,137.65622276864175,0.0,12824.856592299018,2046.230892256601,0.0,0.0,13372.827,6898.370923203008,1023.9044077588255,444.64491723232203,0.0,0.0,-1.1566736700376412e6,-621.6679396844702,0.0,0.0,-5.344446296562765e6,-11863.025449489192,-11951.691122008895,0.0
703,7,6,4,26.49817626141862,83.6054968329482,55.28619,6.47535343300983,92.7284584386789,137.65622276863513,0.0,11619.159493928817,3761.961750542,0.0,0.0,13882.868999999999,7065.084878946229,1023.9044077588073,719.4845341394341,0.0,0.0,-1.0466637665888865e6,-1034.6962067360291,0.0,0.0,-5.539832775199314e6,-12423.071077393339,13533.76287168049,0.0
704,8,6,4,26.49817626141862,83.60241636055434,55.28619000000001,6.4667480307636875,92.72845843867873,137.65622276863485,0.0,11490.060737093683,4229.228625078668,0.0,0.0,14221.038,7082.935601668328,1023.9044077588047,713.891612026373,0.0,0.0,-1.0349001693955198e6,-1150.1860417944263,0.0,0.0,-5.66880845779793e6,-12483.801978223433,13015.13982596909,0.0
705,9,6,4,26.49817626141862,83.59935870647388,55.28619000000001,6.458206372237631,92.72845843867799,137.65622276863417,0.0,11361.918267346215,4442.078219063208,0.0,0.0,14305.746,7100.654096815217,1023.9044077588029,711.9150789375184,0.0,0.0,-1.0232266937805328e6,-1194.4905316774384,0.0,0.0,-5.7011038478116505e6,-12544.229282390217,12831.858959586796,0.0
706,10,6,4,26.49817626141862,83.60549683267288,55.28619,6.475353415533341,92.72845843867871,137.6562227686354,114.18697199969688,11619.159493928817,3902.6787785438933,0.0,0.0,14137.773000000001,7065.084917924469,1023.904407758807,717.6599363331169,0.0,-10286.059525000812,-1.0466637663826253e6,-1073.3992507086368,0.0,0.0,-5.637045182478041e6,-12423.071200558436,13364.57072982975,0.0
707,11,6,4,26.49817626141862,83.63097594713129,-5.644325089385963,6.3194281877052365,92.72845843866071,137.65622276864121,1598.6952509996968,12686.957409697636,934.893381416683,0.0,0.0,13722.2865,7424.420849703664,1023.9044077588234,432.4691056567577,0.0,-143803.28391586666,-1.141196946243761e6,-280.9548832615983,0.0,0.0,-5.478158604293752e6,-13545.607863654222,-13080.735359649902,0.0
708,12,6,4,26.49817626141862,-2.593369322789742,-5.644241089142802,5.971589645386367,92.72845843866112,137.65622276703462,1771.0082624423203,12922.798481973949,0.0,0.0,0.0,13195.552500000002,8066.6524856513215,1023.9044077541568,432.46630807184073,0.0,-5982.856103669184,-43656.06045662521,0.0,0.0,0.0,-6.414343933825442e6,-16228.065819201423,-13080.994773499027,0.0
709,13,6,4,26.49817626141862,83.51546655797388,55.286189999999905,6.22385087083769,92.7284584386662,137.65622276861828,5252.833640999696,7846.10294393902,1109.604373367178,0.0,0.0,12710.3145,7586.792332008789,1023.9044077587482,542.1704468304156,0.0,-471385.7055104118,-704103.9226652767,-205.28944254019007,0.0,0.0,-5.091709286072781e6,-14259.004785393445,-2908.299103932659,0.0
710,14,6,4,26.49817626141862,-3.327314483427857,-5.644244497395318,5.971470401572484,92.72845843866087,137.65622276703382,3834.3900348771695,10132.52075653395,0.0,0.0,0.0,12468.670499999998,8067.233603348125,1023.904407754154,432.46588540034463,0.0,-10138.72510319525,-26791.964724112513,0.0,0.0,0.0,-6.081487757896776e6,-16229.024845769687,-13081.033967174444,0.0
711,15,6,4,26.49817626141862,83.52026672952081,-5.649046251573332,6.224331943643011,92.72845843866065,137.65622276861933,5252.833640999697,8047.2721479082475,776.6360442468283,0.0,0.0,12578.514,7587.837572239888,1023.9044077587511,432.47333590191954,0.0,-471413.44700841175,-722199.2093277547,-147.41449686392298,0.0,0.0,-5.040922387598744e6,-14255.33618265768,-13080.343095511082,0.0
712,16,6,4,26.49817626141862,83.49706543783766,55.28619,6.172446726155791,92.72845843867886,137.65622276861413,4719.943850999696,7074.934944525928,2800.6733923937672,0.0,0.0,13097.331,7693.4231565560785,1023.9044077587372,717.5255832698193,0.0,-423235.06256058335,-634405.9650676299,-466.6209372723242,0.0,0.0,-5.240651697277529e6,-14649.797023486732,13352.112377409154,0.0
713,17,6,4,26.49817626141862,83.51074686719042,55.286190000000005,6.21066624347949,92.72845843867712,137.65622276861683,2436.100886999696,7648.306590373593,5397.989129134826,0.0,0.0,13984.1715,7614.142029272618,1023.9044077587454,704.2904620587929,0.0,-218570.4140617691,-686216.8751919684,-973.2126084775082,0.0,0.0,-5.579810828039356e6,-14358.735707980377,12124.839990257198,0.0
714,18,6,4,26.49817626141862,83.48198900774513,55.28619000000001,6.341496425494119,92.72845843867745,137.65622276861123,951.5926079996963,6443.100558345715,9130.906203434162,0.0,0.0,15027.3825,7394.954074218112,1023.9044077587273,698.3471454159856,0.0,-85475.36476303886,-578741.749147462,-1383.641237057047,0.0,0.0,-5.9768976883181855e6,-13383.12947388502,11573.725399963645,0.0
715,19,6,4,26.49817626141862,83.48198900773536,55.28619000000001,6.626976796679553,92.72845843867741,137.65622276861126,380.63186699969714,6443.10055834572,10550.955444434181,0.0,0.0,15876.471,6823.993333274097,1023.9044077587272,696.3261989157368,0.0,-34298.34388754632,-580581.1278863811,-1598.8267448021797,0.0,0.0,-6.297758208229069e6,-11375.766599295239,11386.326146408479,0.0
716,20,6,4,26.49817626141862,83.48833527449867,55.286190000000026,6.6859140692003365,92.72845843867431,137.65622276861254,0.0,6709.064673903674,10989.325013550397,0.0,0.0,16200.171,6709.336351832699,1023.9044077587313,695.6779544493196,0.0,0.0,-604984.8707675926,-1734.9957549832761,0.0,0.0,-6.419503266511238e6,-10981.518638105554,11326.215436342522,0.0
717,21,6,4,26.49817626141862,83.50381750056846,55.286190000000005,6.365405289092827,92.72845843867657,137.6562227686157,0.0,7357.9054628861895,10030.614158934637,0.0,0.0,15890.2965,7358.203415029408,1023.9044077587414,697.4246824846059,0.0,0.0,-661249.2453093848,-1738.930623413995,0.0,0.0,-6.302620927461688e6,-13208.297839807368,11488.186834364082,0.0
718,22,6,4,26.49817626141862,83.52269749693721,55.286190000000005,6.244050729481875,92.72845843867675,137.65622276861913,0.0,8149.142568341818,8372.54896102362,0.0,0.0,15023.463,7544.890506608199,1023.904407758753,699.7669443179506,0.0,0.0,-731522.0291935342,-1609.558274453273,0.0,0.0,-5.97480079385411e6,-14106.88280525757,11705.38116342586,0.0
719,23,6,4,26.49817626141862,83.53515845488705,55.28619000000001,6.278860830650985,92.72845843867741,137.65622276862152,0.0,8671.365777797746,6714.083820593065,0.0,0.0,13887.2175,7472.681742130793,1023.9044077587613,702.260313776083,0.0,0.0,-778810.2131990812,-1374.3949968760135,0.0,0.0,-5.542469323274637e6,-13846.645625928402,11936.587469594146,0.0
720,24,6,4,26.49817626141862,83.53515845488667,55.286190000000005,6.278860830650957,92.72845843867722,137.65622276862177,0.0,8671.365777797746,5609.252820593066,0.0,0.0,12782.386499999999,7472.681742130788,1023.904407758761,704.3874790722721,0.0,0.0,-778810.2131990778,-1148.2324645956396,0.0,0.0,-5.119177812496667e6,-13846.645625928613,12133.83622835367,0.0
721,1,7,4,43.808604735448796,83.37077840195168,55.28619000000002,9.119544017441326,92.7284584386705,137.6562227679214,0.0,1782.4028262252646,11384.46519101109,0.0,0.0,11668.682999999999,1782.4750031347135,1023.9044077566853,695.7694600425674,0.0,0.0,-164855.01207881205,-459.05840306333266,0.0,0.0,-4.691316611671268e6,-775.0864960712261,11334.700609754189,0.0
722,2,7,4,43.808604735448796,83.36903064243988,55.28619000000003,9.155725653446632,92.72845843867013,137.65622276792095,0.0,1709.1564044293134,11677.125112219679,0.0,0.0,11888.097,1709.2256152860837,1023.9044077566851,693.957925085389,0.0,0.0,-158139.27979137588,-450.45058975729626,0.0,0.0,-4.776290814074941e6,-712.6922884704127,11166.719765767484,0.0
723,3,7,4,43.808604735448796,83.37926157272071,55.28619000000003,8.943927752772925,92.7284584386725,137.65622276792237,0.0,2137.9219352634454,11583.762511693982,0.0,0.0,12223.497,2138.0085086222803,1023.9044077566884,695.1606733936583,0.0,0.0,-197379.77159245283,-565.3617502059788,0.0,0.0,-4.905794997667372e6,-1115.121354556024,11278.248762283038,0.0
724,4,7,4,43.808604735448796,83.38442807071249,55.28619000000003,8.836972334412458,92.7284584386716,137.65622276792283,0.0,2354.443423829281,11828.885502899026,0.0,0.0,12685.14,2354.5387650449306,1023.9044077566908,694.0129966071664,0.0,0.0,-217130.06972017343,-638.4392342348583,0.0,0.0,-5.083685885078582e6,-1352.4305244207499,11171.82646308458,0.0
725,5,7,4,43.808604735448796,83.38232169364397,55.28619000000002,8.880577972300873,92.72845843867346,137.65622276792269,0.0,2266.1677873987696,12495.608536028143,0.0,0.0,13263.588,2266.259553966262,1023.9044077566906,688.5152996378202,0.0,0.0,-209083.2111949689,-648.1037454180187,0.0,0.0,-5.305941780279865e6,-1252.9177737075916,10662.033498155593,0.0
726,6,7,4,43.808604735448796,83.38232169364501,55.28619000000001,8.880577972300873,92.72845843867015,137.65622276792274,0.0,2266.1677873987696,13093.127536028147,0.0,0.0,13861.107,2266.259553966262,1023.9044077566899,680.1668834000199,0.0,0.0,-209083.21119497126,-679.0949773306493,0.0,0.0,-5.534619358014154e6,-1252.9177737075916,9887.897730017692,0.0
727,7,7,4,43.808604735448796,83.39223100904175,55.28619000000002,8.675438054400127,92.72845843867042,137.65622276792382,0.0,2681.454839416179,13259.060322203324,0.0,0.0,14442.323999999999,2681.563422685905,1023.904407756694,678.9633109777292,0.0,0.0,-246875.29676393344,-819.0895443046466,0.0,0.0,-5.756058477533352e6,-1754.2012669305623,9776.292314678256,0.0
728,8,7,4,43.808604735448796,83.38880394496064,55.28619000000002,8.746384191055176,92.72845843867027,137.6562227679233,0.0,2537.8308570872805,13808.94632296412,0.0,0.0,14848.587,2537.933624423838,1023.9044077566924,661.2748172367428,0.0,0.0,-233823.52347512287,-805.7350681102835,0.0,0.0,-5.910486919926598e6,-1571.3169431350798,8136.065557975031,0.0
729,9,7,4,43.808604735448796,85.44656019058735,55.28619000000004,8.964501749393643,92.72845843866692,137.65622276832653,0.0,2096.271755755994,14040.0,367.9844065384929,0.0,15006.069,2096.3566425255967,1023.9044077578329,596.3464458872197,0.0,0.0,-197911.24257571186,-29710.114455156727,-17.594280763125425,0.0,-5.939339888426442e6,-1072.0958428169724,2115.3577733261336,0.0
730,10,7,4,43.808604735448796,85.43819080302752,55.28619000000003,9.137762505296054,92.72845843866564,137.65622276832497,0.0,1745.5211593576698,14040.0,490.680105805189,0.0,14778.016500000002,1745.5918427748184,1023.9044077578266,554.00435566125,0.0,0.0,-165084.32766610183,-29592.60825381684,-19.35398568855453,0.0,-5.853414041989871e6,-743.3420168993052,-1810.9589803977578,0.0
731,11,7,4,43.808604735448796,83.36329183633703,55.28619000000002,9.046141949550142,92.72845843866783,137.6562227679206,456.7737689998214,1468.6502018808915,13957.674902079609,0.0,0.0,14384.916000000001,1925.4834426391965,1023.9044077566831,634.2111217281481,0.0,-42210.20536151912,-135717.13358534206,-458.3234799094498,0.0,0.0,-5.734626789041988e6,-909.7662607998827,5626.490793811186,0.0
732,12,7,4,43.808604735448796,83.35411178191282,55.28619000000002,8.34168578549384,92.72845843867104,137.65622276791956,2245.772012999821,1083.9255682733915,12016.095662366939,0.0,0.0,13847.613000000001,3329.7414739265964,1023.9044077566798,690.3360167450735,0.0,-205927.85588657897,-99391.41948653314,-284.2600827876013,0.0,0.0,-5.529855535838121e6,-2749.9630460464505,10830.865788766212,0.0
733,13,7,4,43.808604735448796,83.34521202274134,55.28619000000003,7.68852051268323,92.72845843867167,137.65622276791862,3920.583284999819,710.9477584860263,10183.021151115401,0.0,0.0,13316.3745,4631.559832710553,1023.9044077566758,699.6460827218517,0.0,-356905.3301495298,-64720.22809267654,-150.26931900915224,0.0,0.0,-5.326673906642961e6,-5342.918926596285,11694.17385475678,0.0
734,14,7,4,43.808604735448796,83.34521202274313,55.28619000000003,7.136595247228166,92.72845843867098,137.65622276791856,5024.433815999818,710.9477584860205,8802.953120115426,0.0,0.0,13040.157000000001,5735.410363704481,1023.9044077566759,703.4037106886725,0.0,-454619.85218002193,-64327.8380623502,-129.9038616498001,0.0,0.0,-5.220686731794331e6,-8199.068284506058,12042.61290350568,0.0
735,15,7,4,43.808604735448796,83.341653599177,55.28619000000003,6.79154499328605,92.72845843867225,137.6562227679179,5861.865332999817,561.8186640037868,8182.022178406032,0.0,0.0,13107.5295,6423.706747355694,1023.904407756675,704.6654188346112,0.0,-528348.672181547,-50638.513215605584,-91.62577613978647,0.0,0.0,-5.246602404878294e6,-10294.171981209794,12159.609154879668,0.0
736,16,7,4,43.808604735448796,83.34935015482407,55.28619000000003,6.365768123183878,92.72845843867276,137.6562227679189,6394.755122999817,884.3717141143936,7893.602542716864,0.0,0.0,13674.5505,7279.162648943853,1023.9044077566775,705.447927602463,0.0,-573706.2122188258,-79341.51293349746,-149.1494811984012,0.0,0.0,-5.463768687944363e6,-13207.612717876196,12232.169986636552,0.0
737,17,7,4,43.808604735448796,83.35225023919452,55.28619000000002,6.971856553359686,92.7284584386717,137.65622276791947,5062.5047669998185,1005.9106338375695,10085.086809626027,0.0,0.0,14655.3225,6068.4561343284495,1023.9044077566784,700.2228445148585,0.0,-457266.2212123063,-90857.97951451052,-219.8051405051956,0.0,0.0,-5.837634044670144e6,-9169.61571082376,11747.656086707604,0.0
738,18,7,4,43.808604735448796,83.37536426622239,55.28619000000003,7.540113377170127,92.72845843867192,137.65622276792166,2968.990676999819,1974.5906852494875,12390.223468455519,0.0,0.0,15835.6185,4943.6613216391415,1023.9044077566878,688.8340366061447,0.0,-269927.2055182178,-179520.8552996509,-556.4337080543628,0.0,0.0,-6.284050272584641e6,-6050.899537133853,10691.589485875855,0.0
739,19,7,4,43.808604735448796,89.90327213395251,58.388628669950684,9.062484733459018,92.72845843865342,137.5361379396836,723.2186639998333,1165.8690334477958,14040.0,1800.0,565.9789169166313,16806.250500000002,1889.134908335289,1028.5961436117525,191.7158824184121,0.0,-71573.8824633817,-115381.11130343865,-92282.35014000372,-8108.144126828789,-34.61915928351664,-6.539125767911188e6,-878.8851416470898,-35525.58669515724,0.0
740,20,7,4,43.808604735448796,89.90077016691072,65.05366513611607,9.477632417822415,92.72845843865544,137.53581363849224,0.0,1057.4855225793021,14040.0,1800.0,1608.5689807594615,17257.422,1057.5283445678765,1148.6875873361046,191.71874335540514,0.0,0.0,-105091.2219904128,-92247.22252273699,-8103.640586153575,-94.3665444360231,-6.704982203497007e6,-272.82697454506706,-41748.2337620576,0.0
741,21,7,4,43.808604735448796,89.9032721343468,65.05366513611601,9.424094065462302,92.72845843865511,137.5361379390836,0.0,1165.8690334477992,14040.0,1800.0,1228.054260641916,16985.904,1165.9162443361486,1148.9945537496947,191.71796206217215,0.0,0.0,-115802.70042628705,-92282.3501455395,-8108.144127538515,-75.11623677368334,-6.60521248186859e6,-331.61791208536306,-41764.586103657246,0.0
742,22,7,4,43.808604735448796,89.89842839453705,58.38862866995068,9.527742834661224,92.72845843865383,137.5355101022475,0.0,956.0415544956368,14040.0,1800.0,663.8669504103771,15999.321,956.0802685954238,1042.709747927714,191.71739704279213,0.0,0.0,-95055.55129951208,-92214.34403861058,-8099.425395880971,-37.391065466239525,-6.241373846143986e6,-222.99338748383707,-36256.17575933045,0.0
743,23,7,4,43.808604735448796,85.41398889744232,58.388628669950634,9.638783688280032,92.72845843865389,137.6562227683199,0.0,731.2494749012819,14040.0,1500.810858433767,0.0,14773.8825,731.2790862334929,1023.9044077578093,191.71589254997943,0.0,0.0,-69507.29004122045,-29252.813499400625,-22.874276111178915,0.0,-5.852210509018125e6,-130.45765887658763,-35405.40967481544,0.0
744,24,7,4,43.808604735448796,85.40799693152026,55.28619000000007,9.762827716307168,92.72845843866124,137.65622276831886,0.0,480.13365479914376,14040.0,636.2129623373254,0.0,13658.1705,480.1530974058678,1023.904407757805,410.68045758477155,0.0,0.0,-45694.71586840982,-29168.686297854874,-5.884532487798424,0.0,-5.429386239086982e6,-56.24225739682424,-15101.163106444495,0.0
745,1,8,4,53.960825528706835,83.34124749435225,55.28619000000001,9.730884719375515,92.72845843866781,137.65622276772433,0.0,544.7993384032064,12911.303720697244,0.0,0.0,11957.9265,544.8213995937773,1023.9044077561118,663.2297077138036,0.0,0.0,-50705.63605381464,-139.34294639900327,0.0,0.0,-4.803634730319974e6,-72.41217447807321,8317.339538561588,0.0
746,2,8,4,53.960825528706835,83.33639212715745,55.28619000000003,9.8313991937127,92.7284584386669,137.65622276772393,0.0,341.31695350570385,13339.619714936895,0.0,0.0,12182.7615,341.33077484694655,1023.9044077561103,646.9592715530201,0.0,0.0,-31799.746698494557,-79.19671854516491,0.0,0.0,-4.890588763237011e6,-28.42196938545976,6808.607075247273,0.0
