iter,rho,price_mean,imb_mean,primal_res,dual_res
1,3.0,208.9396305097879,-0.18951165948020435,23.028747459442027,Inf
2,3.0,209.5278587240863,-0.1960760714328091,18.273623980682363,91.09360435922686
3,2.9702970297029703,209.78265389163118,-0.10091887028249234,16.34262326189907,107.03383624358433
4,2.9408881482207625,209.94138871997652,-0.06165063711975236,21.265708882268957,82.67668085051496
5,2.9117704437829333,210.25198798144913,-0.11829051164271899,20.924333061357185,56.49103144828612
6,2.8829410334484487,210.81587857422895,-0.2105855124957617,21.96601585084496,48.7119826289459
7,2.854397062820246,211.35872461549735,-0.24088666761459582,21.579611190549112,52.80996502808033
8,2.8261357057626197,211.7894188790238,-0.22709502704707032,19.741966497100552,57.81473618859324
9,2.7981541641214056,212.18727657781554,-0.2118788840359634,19.983177207430252,58.76603161577636
10,2.770449667446936,212.56606084330713,-0.2037385517072383,20.93994903395367,58.162981057597726
11,2.743019472719739,212.93590745778863,-0.20092052563315105,21.341374893339534,58.148171603259364
12,2.7158608640789494,213.24568172151106,-0.19996336640900883,20.848107226312308,59.92692879521888
13,2.6889711525534152,213.51285163212157,-0.20492507341900748,19.582531973488,63.47765504477154
14,2.6623476757954605,213.74731531621603,-0.21369068291128054,19.08149373069286,66.66878433657742
15,2.6359877978172874,213.99498516844073,-0.22798407976673196,20.305491577740103,67.78373429905832
16,2.6098889087299875,214.25681184819527,-0.2434258237209198,21.98022950903351,68.25121939502662
17,2.584048424485136,214.53283287790464,-0.25918883839554946,23.613620476773903,68.69047807474308
18,2.5584637866189466,214.82432672311504,-0.27645527853888685,25.44785706080575,69.28958306261428
19,2.533132461998957,215.1323510635278,-0.2950542722840648,27.492800339709476,69.94237059656811
20,2.508051942573225,215.454704185211,-0.3118675045789763,29.45557571767924,70.75907481664164
21,2.4832197451220046,215.78657603988395,-0.32428737492155374,30.98651635205533,70.89678457922726
22,2.4586334110118857,216.1217361897604,-0.33077552581772374,32.098550678039615,70.6977186167331
23,2.434290505952362,216.45504389756437,-0.33223679089562047,32.9077636571064,70.02863015716767
24,2.410188619754814,216.7832527999192,-0.33042591157583556,33.584298250013305,69.1249047142002
25,2.386325366093875,217.107851745989,-0.3300594862019056,34.40244738774686,68.2452835216125
26,2.3626983822711636,217.37839014040657,-0.3268710591076287,33.54597739000318,70.25681705721418
27,2.33930532898135,217.61035008983316,-0.33301440153582396,33.23854976996801,72.04395062458747
28,2.3161438900805447,217.85993649431467,-0.36190310438759893,35.66194200293545,72.59469801620243
29,2.2932117723569747,218.13257866664554,-0.39928757035490503,39.36950170314439,72.5179072282926
30,2.2705067053039354,218.42529999609832,-0.43298066217473047,43.0640011983439,71.79019173685809
31,2.2480264408949857,218.72976169826322,-0.45484997609563577,46.12165801071086,70.65560609450566
32,2.225768753361372,219.035542748194,-0.4613892232921004,48.483859591758225,69.38801233389245
33,2.2037314389716554,219.33173101984943,-0.4513839474507151,49.894171871593855,68.24151466080289
34,2.1819123158135203,219.60979440729676,-0.4279996714711472,50.64501497769956,67.31256726451225
35,2.160309223577743,219.8643813041861,-0.39578291957866046,50.85786334228814,66.63168530547772
36,2.1389200233443,220.08886559239212,-0.3524750038280221,50.188600807334396,66.26205976738454
37,2.117742597370594,220.27967455905474,-0.30259554336799016,48.87008643078145,65.95950412989637
38,2.0967748488817763,220.43870225755813,-0.25471697906936946,46.97060984963314,65.01292331771948
39,2.0760147018631447,220.57630484813592,-0.21612045885223863,44.847648743928744,63.638447360205376
40,2.0554601008545985,220.69978726046966,-0.1901772332983925,42.55179388644738,61.93808129775874
41,2.035109010747127,220.816816818153,-0.17673930076716163,40.09083590426507,60.02262809515301
42,2.014959416581314,220.93375878457653,-0.17317775698691174,37.494228176248484,58.01773394538733
43,1.9950093233478357,221.04783977458848,-0.1706303859514869,31.292984340368804,58.17873415576211
44,1.9752567557899363,221.1404296461431,-0.16455421891468044,21.91473316003243,60.57113094866961
45,1.9556997582078577,221.23453168355636,-0.16399428563010307,18.00285607193031,58.99396153442181
46,1.9363363942652057,221.33253887308453,-0.16748340181082783,19.942558912000056,55.12279075814988
47,1.9171647467972333,221.43576833655405,-0.1729822959694986,21.63002196837131,50.94971967446055
48,1.898182917621023,221.54403626448862,-0.17790246320672434,20.888644873749747,47.80941405159731
49,1.8793890273475475,221.65596561703074,-0.18034756241638378,19.284095723261217,45.686840413111256
50,1.8607812151955916,221.76974697327896,-0.17977178903213623,18.830060484741384,43.66777021979066
51,1.8423576388075165,221.88346183682935,-0.17617805776771947,19.507875555749152,41.44813303214819
52,1.824116474066848,221.99600956359401,-0.17098399496683087,20.134585739582903,39.592676221528954
53,1.8060559149176714,222.10745914063398,-0.1660279884420489,19.794755136943394,38.49599183113433
54,1.7881741731858132,222.21509532613058,-0.16195059716331703,18.140763823901516,37.75545082394727
55,1.7704694784017951,222.32350359296242,-0.1599450505696916,16.969058066914,36.37245806064467
56,1.7529400776255397,222.43355121640298,-0.15921105548575254,17.148771778042725,34.9009992737846
57,1.7355842352728117,222.54519656713438,-0.15838620201725287,17.161948380536508,33.79147531728228
58,1.7184002329433778,222.65490760986387,-0.15719850773983446,16.697715905913345,34.23136194511909
59,1.701386369250869,222.76295491715015,-0.15636278535510872,16.01375402298572,34.6620187460825
60,1.6845409596543257,222.8692438905205,-0.15535635963190206,15.938454156134435,34.793001590419266
61,1.6678623362914116,222.97345912434017,-0.15384854909516324,16.411711979609528,35.07419762707061
62,1.6513488478132787,223.07507188922818,-0.15150670044431394,16.44524924799898,35.56632290917647
63,1.634998859221068,223.15901759446635,-0.14872517941238578,15.838152132039992,36.5608202923794
64,1.6188107517040278,223.2306921919044,-0.15088766225711098,15.674388918209138,37.619558485666325
65,1.6027829224792354,223.29438799179803,-0.159331524481688,16.26528174655731,38.59434715573716
66,1.5869137846329062,223.35236328509902,-0.17232025083459268,17.397093560560563,39.47410249055645
67,1.5712017669632734,223.40556771759577,-0.18790728901424766,18.789345633375564,40.33685140784025
68,1.5556453138250232,223.45444113194762,-0.20510249347518675,20.290110493262297,41.14745882188299
69,1.5402428849752705,223.50687661683483,-0.22225161323361145,21.87459911992185,41.921930916451586
70,1.52499295542106,223.56082027963816,-0.23582038029098468,23.125299042493765,42.8101473150683
71,1.5098940152683762,223.61602752002653,-0.2437576846682656,23.820052318005025,43.09846168846324
72,1.4949445695726498,223.67092409949612,-0.24480987717694674,24.04913427153976,43.21646548330321
73,1.4801431381907424,223.72418087498258,-0.2398721858370583,23.98119471195558,43.13837709933632
74,1.4654882556343984,223.7749407488695,-0.23091222870300507,23.810563780902683,42.91381933237178
75,1.450978470925147,223.82274570819024,-0.21964469851980464,23.662621922464275,42.51653609736016
