iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Gen_VRES_Solar,cap_dual_Gen_VRES_Solar,cap_primal_Gen_VRES_Wind,cap_dual_Gen_VRES_Wind,cap_primal_GreenH2_Coalition,cap_dual_GreenH2_Coalition
292,269.6982868072577,332.50068296788135,0.0,0.0,133.70441192430127,166.23014539228626,18.07172886594116,20.89053841289552,15.720820458874776,22.039107813109016,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
293,252.67997293358323,332.9860121484361,0.0,0.0,127.22773240727744,164.90607933947382,18.290286728697176,20.60378873747588,15.157193845855861,21.549377903288615,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
294,248.02444650276422,333.6464923369854,0.0,0.0,123.23945277336225,163.8851929116135,18.4626403703939,20.510993382238336,14.33468766285215,21.411179444035582,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
295,253.7120241056997,333.78173343467637,0.0,0.0,127.44922157913945,163.05711921879944,18.537660235537615,20.527770501717168,13.582226845480863,20.910032004221247,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
296,263.65730261237593,333.67199295716006,0.0,0.0,137.82684750313734,162.59326364684074,18.519494487149156,20.63757021904281,13.152413408204287,19.874073893200023,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
297,259.5331600108355,331.007129036406,0.0,0.0,142.6214068394738,164.84206732195716,18.427954293058754,20.786097391415932,13.048774467044412,18.773836760020373,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
298,245.20494886446255,327.2149150696231,0.0,0.0,146.83894506165115,168.31347925141125,18.303411646733466,20.953226708291815,13.01325422643894,17.886783802751605,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
299,244.39974386345006,321.85674769929125,0.0,0.0,158.33458805367948,172.6773538702906,18.189132200445872,21.129940327092807,12.862537955898377,17.392398341593786,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
300,255.08894369473614,315.07921139048256,0.0,0.0,176.75067772579672,177.79481405575447,18.109688240610105,21.296403846704525,12.58466341475764,17.166142069541017,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
301,261.4620134481696,307.47151407071624,0.0,0.0,194.44893680628152,183.52691464849772,18.04568607496694,21.438272898016223,12.334756206687176,16.9960646588109,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
302,254.72181200161748,301.72229622986094,0.0,0.0,188.48319636759726,186.91647170773388,17.98704503343302,21.512222562975683,12.254322913812022,16.721958113417234,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
303,247.18873153752986,296.8425033457416,0.0,0.0,171.71893195160908,189.38028507770272,17.911328984101242,21.54834126168741,12.293479689414369,16.29777634806868,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
304,250.41542655290502,290.93905248429445,0.0,0.0,168.27631156048383,193.29499159851105,17.94556200737715,21.4432919359835,12.162302734940202,16.09986958086392,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
305,254.40279086899542,288.64882953748327,0.0,0.0,155.4077189228876,194.45303847147423,18.012129725047505,21.575665610479263,12.052118923251399,16.336805603602613,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
306,259.4796029267085,290.6000638306411,0.0,0.0,147.60103941652682,191.94872636085057,18.08721947336495,21.6689244673632,12.057338355693519,16.759777387932825,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
307,270.68694841513303,294.7954440348529,0.0,0.0,169.1258351972172,187.7017128326211,17.995747122369654,21.632179211025413,12.387865469858681,16.982333412566586,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
308,283.17483678791336,298.5266031159589,0.0,0.0,193.06824569366876,184.53130003537325,17.92376552540203,21.477097558681514,12.762205810095006,17.478718642302315,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
309,298.53844270357007,302.5943459543501,0.0,0.0,201.94824237114005,181.39033232414883,17.69075112049236,21.48348666648582,13.427457544350492,17.792567665379273,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
310,317.4971108706645,304.5763484650112,0.0,0.0,220.872494248562,177.77792473981583,17.496883390515496,21.285708374035142,14.134419508804786,18.113301903372864,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
311,430.47398148383445,305.26075800696134,0.0,0.0,340.2207677439357,178.89374926453297,17.488680720766478,21.108152144984743,14.799803879903871,18.382638436883,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
312,499.35625681018576,303.77967249596935,0.0,0.0,348.24237325439475,178.68806528057488,17.535256600971795,21.090939747033225,15.281129337345723,19.876273948508096,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
313,498.40885017216203,302.69127762414485,0.0,0.0,292.36309806750756,179.44608859746793,17.6544094768901,20.708644681700015,15.592615333183975,21.151367988380475,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
314,452.87278539073293,301.8037447517078,0.0,0.0,224.9027981334743,180.6970197847116,17.803877567580173,20.398295158184787,15.678851114588921,21.852206080122997,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
315,389.3979436213328,300.79343559375366,0.0,0.0,174.12425096160055,182.136359586082,17.975430105044843,20.081193622779658,15.439902999584378,21.920135463654663,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
316,329.0482908055729,301.6452441847768,0.0,0.0,143.29354210583455,181.08090257003374,18.219352109155903,20.503411076669458,15.122727311564821,21.494400242951844,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
317,292.9771381078515,302.7302215492794,0.0,0.0,139.1128180531211,178.6157875647472,18.537192006522233,20.25859564975603,15.129741916768586,19.908993771755117,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
318,299.6019308895513,304.63991733261344,0.0,0.0,149.3626758752789,174.85835967181742,18.939408085600206,20.198233574924572,15.358381597711407,18.425974337879996,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
319,327.7891116735232,305.24379678682425,0.0,0.0,157.96420202012092,172.00791802214215,19.12591329085336,19.916677086054232,15.17080662129758,16.414421359753863,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
320,352.3498580620084,306.5080059471099,0.0,0.0,168.7364880477367,169.03385521841406,19.232942475240993,20.0575204465516,14.831089450063807,15.706125365317224,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
321,362.708095856913,307.9457886284716,0.0,0.0,175.7353866484924,166.2807550563043,19.280278354751854,20.08890900198242,14.389456315554366,15.783358835968846,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
322,355.87726857082686,309.7191089650819,0.0,0.0,173.0784596530004,164.44109945799494,19.23649507021378,20.093879459227345,13.80678500585182,16.458946151094366,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
323,339.80734854883855,311.252894940096,0.0,0.0,159.98196206790996,163.18101796190672,19.019965111483863,20.06930810960853,13.356991496257848,17.23155798394629,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
324,328.7081281351261,311.9634478407609,0.0,0.0,143.37061920709067,162.393799771551,18.664323619055665,20.06423110351324,13.1095191480423,17.721930631678312,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
325,325.38239669179575,311.8246365884585,0.0,0.0,133.84879827270942,162.04417295740618,18.21615444115821,20.065377776913717,13.052674667059447,17.738762134264803,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
326,329.3075357734602,312.3084881363141,0.0,0.0,137.0410078202937,159.17489718494167,17.702321622952827,20.07215745576598,13.133847038785264,17.302521560281352,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
327,363.0275034799312,310.6534915401399,0.0,0.0,208.66857669458952,157.81665279008897,17.173603631638528,20.06182011342254,13.27809910929863,16.717586358324734,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
328,443.4680964464247,306.779585317519,0.0,0.0,302.0615441600315,159.5210624107301,16.645029020301475,19.97879047839093,13.353591784395105,16.092910355104937,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
329,530.1536772674037,307.35616330681086,0.0,0.0,368.714871310061,162.00687082313388,16.285611377904495,19.737141112387924,13.18486960338564,15.578643527151245,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
330,545.842821179611,305.22647861885105,0.0,0.0,339.87238407560835,163.21272173866714,16.086346002727296,19.461653804306238,12.737718536262756,15.557390957603271,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
331,500.0816975236395,306.7954676327615,0.0,0.0,267.0296067610981,164.64195225476283,16.04446389093486,19.109815985294976,12.403428784733492,16.460521879987805,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
332,420.4327743270413,310.271546723302,0.0,0.0,194.12048166614966,165.77141258444644,15.983630073074691,18.784476264917124,12.398363887840125,17.071109714216487,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
333,337.5461946070951,316.2215705802055,0.0,0.0,143.41413806340574,164.0290373790485,15.873490849830441,18.467874805270323,12.272702867372042,17.28699503000883,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
334,275.81123466207055,319.3750567124574,0.0,0.0,124.26549637983793,163.424720173452,15.67697457181386,18.298850449585704,11.786194333539452,16.970387190658222,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
335,242.26328608298076,323.0429484366074,0.0,0.0,122.39410455464149,160.29057350554535,15.383233110916278,18.240704429546426,11.308805646401453,16.21292886043001,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
336,236.2856673764233,323.60600767001245,0.0,0.0,126.78086971284918,158.4898529342924,15.026914106927736,18.339670757227193,11.255700301107254,15.246331045496175,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
337,255.83492760231314,323.2436855579904,0.0,0.0,131.88727290504698,157.03082251276206,14.714233214597291,18.315145432411875,11.672792787085585,14.639148199458274,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
338,275.6799191103112,319.80298940539507,0.0,0.0,129.68319277864228,158.27433617859418,14.481481377550383,18.241572186864293,12.081928975866443,14.52554830157883,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
339,273.53363297832846,319.9749280101713,0.0,0.0,129.12135964860906,156.13796449680171,14.33847931272451,18.064580171050114,12.084201994558548,14.736235393451343,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
340,258.11309409353674,320.9658216782234,0.0,0.0,132.35851457888666,153.3360246711174,14.277246271176802,17.83975236684059,11.678185179460916,15.47956170708404,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
341,250.5070644525145,318.5793655343119,0.0,0.0,129.42374260807375,154.44809908898202,14.265810436730455,17.5981582760249,10.999117986285619,16.12425718746962,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
342,250.578388354348,315.4814194105805,0.0,0.0,126.70975645100668,156.6658065511364,14.333758459490616,17.382079595778333,10.255307143342025,16.48230499836642,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
343,254.42278194513537,313.8166138813821,0.0,0.0,127.74658809492912,157.43000075365987,14.461951262684341,17.133617276090384,9.757782351092578,16.51709079889725,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
344,269.8131138481791,312.1737073116812,0.0,0.0,143.97853669178104,158.31443932810433,15.30554994757158,17.390227504094653,10.65481536121828,17.676123458609,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
345,287.0487425143862,310.4012159369816,0.0,0.0,154.97496178691182,159.1123944081747,16.08077137410974,17.09739989283459,11.472982790947029,16.96637136364027,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
346,302.6247656486271,308.6062878091709,0.0,0.0,160.561109293339,159.5558228904852,16.80007702531307,16.981403968412582,11.824262998874978,16.631103277379065,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
347,313.4344088738198,307.36664873616667,0.0,0.0,157.05816316154332,159.81609835313571,17.462290181430973,16.964398899156798,11.831878352624177,16.47629000653517,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
348,317.1524342914421,306.47893096743275,0.0,0.0,150.72715357164552,159.7179786208037,18.064444743408433,16.971679086770422,11.719364432305396,16.265314413348886,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
349,315.6472618304255,306.1369812317053,0.0,0.0,144.1589284665745,159.43749952763335,18.5961179692387,16.99156564677367,11.636732505752882,15.861219935339795,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
350,314.51944316323466,306.0334317583625,0.0,0.0,139.64812387053823,158.95993594106167,19.049247163022542,17.00808736737669,11.693183598418411,15.232988593418272,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
351,318.1914541094641,305.92163970578986,0.0,0.0,139.3442728146173,158.41126377207007,19.3885004560702,17.011690436367243,11.877122851275702,14.619207144918997,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
352,324.5468109907176,305.76901813326833,0.0,0.0,139.62550783577547,157.8116489258138,19.5700747644216,16.998840941852247,12.158291155246998,14.124960907834849,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
353,328.6167087973599,305.8027505699173,0.0,0.0,140.56551620939894,157.3130175565437,19.604588972476925,16.948062358520975,12.350485969193949,13.893816394862228,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
354,321.72865048930066,305.4069730756912,0.0,0.0,141.27438638725462,156.81939174568674,19.4993278066206,16.873598535613983,12.368747733834784,13.860676831880568,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
355,411.7834572554486,301.0569803746456,0.0,0.0,255.53066176304583,153.9397838401319,19.28240660582847,16.786654042491474,12.237374282681214,13.899634954000245,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
356,548.6238114737827,300.25107480915995,0.0,0.0,394.7313547212628,153.31751805741112,18.99260430262226,16.752390709566328,12.076507790703982,13.942261070703344,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
357,607.4150416007521,296.4967245780338,0.0,0.0,416.0435832387488,152.28169728378282,18.680959866604994,16.82170816841055,12.037424919081646,14.187688295640921,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
358,581.1215324586337,296.3148744002536,0.0,0.0,361.0888171264615,152.0273434936242,18.375433942474903,16.649932337787654,11.975383211808602,13.998076940010893,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
359,504.9238105017163,298.66354389213694,0.0,0.0,278.30694263077726,152.0066052317995,18.065262677525066,16.42327044077626,11.848542283030431,13.81435878280575,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
360,426.42871233188833,301.49156760531616,0.0,0.0,204.64349425586002,151.97660172757858,17.7283339832104,16.122060827545535,11.640198867745566,13.655328284115008,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
361,353.06911582029136,303.46928359163735,0.0,0.0,158.3264252202697,152.0350953093533,17.34487614650935,15.772950288636478,11.418285499360499,13.664742569592049,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
362,312.42888082660227,303.8187966071159,0.0,0.0,135.7152221854413,152.1515469632795,16.883075023207766,15.490305032829651,11.215886835404868,13.793894902601686,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
363,317.97668714846947,302.1770792400883,0.0,0.0,128.6677515860882,152.325976245587,16.35124026322724,15.25405599782365,11.032499782822114,13.873246186258857,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
364,328.2820873002217,299.2278222605262,0.0,0.0,129.46858062491694,152.4754257983833,15.76446253152286,15.07710534199558,10.834066915668998,13.880407368910797,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
365,322.9287196367171,296.4614016501177,0.0,0.0,133.46476789907183,152.51170439923766,15.093425491341419,14.965968058267785,10.644921065418725,13.822374999781056,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
366,311.6648076198418,294.23173325818095,0.0,0.0,132.44209910407798,152.5444981715193,14.292919617206593,14.972431194916776,10.530730488167576,13.825904010419798,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
367,302.62408940736793,292.4446079045179,0.0,0.0,128.2839578761046,152.35650376413966,13.566568765883895,14.948639216803356,10.514524089173843,13.72703519079642,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
368,296.8030853033966,290.81103473006186,0.0,0.0,126.40190211658205,151.8344159856009,12.933809754454034,14.9340852815121,10.748065903623134,13.488349816008261,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
369,293.42695537629515,292.31002253390153,0.0,0.0,130.13615180502055,148.99774589507655,12.380614221595447,14.946275497526498,10.568828560071085,13.196921136706761,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
370,293.9623327775703,292.7745177248834,0.0,0.0,130.49564876292928,147.52188619353598,11.960095683658464,14.807762692958145,10.21377270781483,13.24226299000961,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
371,303.77912330691987,293.8565830424459,0.0,0.0,130.83905765024343,145.84438845389585,11.696105849569022,14.711839719957391,10.050387040626827,13.923693078344792,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
372,317.07523129114423,294.8178679001896,0.0,0.0,135.2630994093515,144.20466716300405,11.703012549338846,14.527979452270616,10.589516295085778,14.842045217810666,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
373,329.9520395877165,295.5891493327762,0.0,0.0,138.78587147102473,142.77390134112514,12.072606451440654,14.10281939521105,11.153796396823926,15.289846840497956,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
374,340.81986623904163,296.18916948239263,0.0,0.0,136.4105816602792,141.77323657928034,12.698445647292697,13.815249587327983,11.242287220374646,15.446724289596666,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
375,345.7746331416396,296.49602811666034,0.0,0.0,128.00788569871597,141.22405203576204,13.438601097559422,13.614029254848687,10.882744665245722,15.241551395608557,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
376,338.59077348288315,296.3782033823948,0.0,0.0,118.0025297207545,141.01113506565116,14.250130894917074,13.49348776826645,10.701799778397069,14.899438375476063,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
377,332.71284719578057,295.77549300748177,0.0,0.0,112.61149269934239,141.0522043380189,15.097418346166325,13.455390223756073,10.644345852899537,14.411056513319203,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
378,330.3113879762353,297.26383851640156,0.0,0.0,111.83963588582225,139.1089148802092,15.869588532858785,13.472787517437602,10.597795943486123,13.841581682904831,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
379,326.53506304790074,298.9027614177751,0.0,0.0,117.36069992089763,136.4178987809046,16.483354815881146,13.536768538807225,10.53998432043716,13.299148721415094,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
380,336.93215110747605,298.8304538622129,0.0,0.0,124.3910302752379,134.96432274149717,16.81633685430027,13.802408592800225,10.625975616882675,12.697029206039499,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
381,358.52561656132616,298.84977624687065,0.0,0.0,128.05937283705234,133.614269761664,16.871577615638568,14.134125340024713,10.939326726695361,12.18559829034443,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
382,381.1442619047515,298.858641415648,0.0,0.0,132.1210978641918,132.24260053187837,16.787638194134985,14.343458241407209,11.410096577659305,11.92322289200209,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
383,395.31465485555395,301.1833879466329,0.0,0.0,136.51277204978038,129.1935450572378,16.632102869623683,14.435541647824115,11.940940832905095,11.787254493016906,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
384,398.8481974324407,304.0983685846634,0.0,0.0,139.69045168579646,125.85635907344987,16.47838164774656,14.45582587080874,12.472203045214556,11.91917205166038,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
385,383.44815308213805,307.3738991134022,0.0,0.0,144.63900863262037,121.94159881734598,16.29718846962098,14.405896430915002,13.057019666467902,12.169726982131367,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
386,370.1063419613773,311.7757319105192,0.0,0.0,154.8129395311553,117.66440303850565,16.137552398718665,14.287357763369297,13.475654876436295,12.330196203070656,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
387,364.98731293459144,312.46221746491256,0.0,0.0,144.23233517110478,116.9900856603616,16.066369106185046,14.198970608457769,13.636593941986646,12.41200834609166,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
388,361.39559737536734,311.5077086185144,0.0,0.0,132.3669396446473,117.51690238954254,16.057794384750498,14.094478202982552,13.637590919083046,12.341509595203153,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
389,352.6663928199885,311.26043294054824,0.0,0.0,128.92481464592316,117.63426118134434,16.04286865283267,13.994446507158624,13.57992420172883,12.143340378254303,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
390,345.5980877058699,310.04090736474774,0.0,0.0,127.37656972157207,118.36082783049999,15.992939394386562,13.9215460910581,13.535376895984173,11.996803287753128,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
391,343.0806971767943,307.70643540885845,0.0,0.0,125.61843209178446,119.33838726237497,15.881049439770576,13.879200120884054,13.428834927280285,11.906939304776254,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
392,340.08831786364755,302.51931438502595,0.0,0.0,134.38960355336002,119.26162565026597,15.675198586287319,13.882059143949519,13.16288320761096,11.895511856593743,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
393,370.2524854890556,300.2393708147749,0.0,0.0,201.16951481141783,119.67619045682115,15.461707105253286,14.28508662948124,13.041772831707448,12.950791175821688,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
394,386.8699909960988,296.5019029491036,0.0,0.0,223.79798022253502,119.44059337439121,15.52282806545203,14.30893971309551,13.388452106812055,13.496932288325995,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
395,375.03415814038436,295.3012652624558,0.0,0.0,205.32342975207422,119.42448447580472,16.034811026598696,14.357730258202768,14.277970275979369,14.541070496298815,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
396,344.6692386201299,296.05809035421964,0.0,0.0,171.73653751839132,119.22898037926844,16.998128488548513,14.154901310848079,15.259802570515864,15.300665921773735,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
397,309.33005214220987,295.6525981931713,0.0,0.0,141.8692309259493,120.88778242612443,18.079324186967582,14.081851275768503,15.676776159735953,15.339879171539557,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
398,278.047542139802,296.3624201542893,0.0,0.0,123.01743961200467,121.09077342071116,18.963806155273918,14.137023906763845,15.537374180177972,14.809501257967531,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
399,263.2960661358812,296.53010414155995,0.0,0.0,114.3812853156801,121.3548578940693,19.475229209663176,14.373973205762002,15.413077803560501,13.836940741692475,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
400,262.0265481843915,295.683236632128,0.0,0.0,111.720597253495,121.51162882149859,19.544127644541067,14.727681726332955,15.73169368420644,12.697205543669384,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
401,259.76612310513406,294.3085827175735,0.0,0.0,113.21210657667935,121.56352519993828,19.186834981742116,15.113876898276427,16.26408900659583,11.773045409887223,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
402,251.71680052407103,293.0691570922912,0.0,0.0,113.76287140770827,121.54448664787697,18.56670175586363,15.510625721320258,16.650020766654016,11.462571668972835,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
403,243.0177200644612,292.1591794667805,0.0,0.0,111.41342079511058,121.46334381330998,17.898122416072074,15.66997066729664,16.641530412769935,11.784812906995525,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
404,239.1370953295779,289.1655595150435,0.0,0.0,109.83355929758059,123.34879509523904,17.232828421944923,15.805990083852224,16.17872136510802,12.274283850843595,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
405,240.59351088957303,285.8436954475811,0.0,0.0,112.50278039011211,126.02134277804953,16.598598790884633,15.911666097865263,15.399160178873815,12.6894641667972,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
406,245.63891751208607,283.63053452618664,0.0,0.0,116.09594672185442,127.07500364648955,15.961104857542,15.935141940067487,14.647770917416185,12.720376501797837,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
407,251.10258178785918,281.33822858419234,0.0,0.0,119.36863739825182,128.05442064071212,15.335656097814047,15.905718277338297,14.232414356927626,12.446572152250084,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
408,253.91431928234715,279.64010692972556,0.0,0.0,119.37295546769741,128.79376678677528,14.75744289109257,15.844528349441656,14.089272191143277,12.11421379689848,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
409,247.36119702122153,278.5513044773254,0.0,0.0,116.05160877896968,129.2290202662277,14.236687642980506,15.771177955802187,14.040915895722277,11.866575517436498,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
410,236.25872451314342,278.06114781331553,0.0,0.0,110.9753428735604,129.35870451691704,13.770787112765355,15.700753645088943,13.826553101760146,11.611071979309596,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
411,230.7523704257064,278.04618084995667,0.0,0.0,107.1914685643466,129.15981331556767,13.345592578365874,15.665849997740516,13.52887487201667,11.221807771101776,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
412,230.02244858659373,278.3218578654244,0.0,0.0,107.03603801812255,128.8062007803744,13.02715781442764,15.70928992256337,13.18831522200096,10.933160090088448,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
413,224.76178239159444,278.7475627789882,0.0,0.0,108.31354068179417,128.3917003155009,12.844155475564653,15.62612518595926,12.68546850020422,10.808134133076601,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
414,221.95877219454397,277.1392075425097,0.0,0.0,109.97279870543112,130.01031776894334,12.767939165294512,15.519212288532469,12.109874882920453,10.772511478460393,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
415,229.28782425995942,274.46540614440073,0.0,0.0,116.09984516737879,132.4216966457501,12.744522407756719,15.37502682939851,11.481682540919996,10.87498310538428,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
416,239.28792730149323,272.7227068883468,0.0,0.0,120.4502375820473,133.53030630601816,12.735097686424481,15.12278383284093,10.850516725478855,11.154474941926377,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
417,245.94746143766895,270.5081991369062,0.0,0.0,121.0959899032465,134.4712236205786,12.67134466760639,14.984725894155622,10.288623139456828,11.498942310515435,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
418,252.38173265539,268.2973147726306,0.0,0.0,122.92801966109258,135.03647189312397,12.487502338423758,14.870819919459834,9.911445262667376,11.817048412645276,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
419,259.30823849678774,266.2580301112954,0.0,0.0,125.4887968981788,135.4333182321622,12.170126411295833,14.799163863146601,9.72981126278963,12.04449251403023,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
420,267.10572656751316,263.84878885934614,0.0,0.0,133.3158686882571,134.84960339604754,11.847549981039315,14.621064196198324,9.686350281579038,12.320662950378797,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
421,315.0713133721603,265.106745998013,0.0,0.0,206.92477921664621,135.45132645475985,11.57295424767864,14.42901526719537,9.766767010234194,12.574539887445882,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
