iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_GreenH2_Coalition
11,1.4071004226562505,419.52114596263607,-540.8517075392627,0.5,128.0,0.0,0.465398464793555,1078.8548120916157,-499.34075923330255,1.5513282159785162,5881.187979334194,-149.97685217194112,2.9408881482207625,2842.4297857060933,-216.08521876701317,0.1,0.1,0.1
12,1.477455443789063,-17.667299262914167,474.73935072271286,0.5,128.0,0.0,0.48866838803323276,1165.409361088298,-344.3458872249264,1.5513282159785162,5955.603810506076,-57.27138295141678,2.9117704437829333,3324.1052767284746,-341.1859296151165,0.1,0.1,0.1
13,1.5513282159785162,390.6820579387631,-496.83274097521434,0.5,128.0,0.0,0.5131018074348944,1280.536067840352,-513.1837067606615,1.477455443789063,5984.590494259488,-22.74170073093922,2.9117704437829333,3697.726887968695,-256.939768349262,0.1,0.1,0.1
14,1.628894626777442,63.55761676628703,368.01439073148487,0.5,128.0,0.0,0.5387568978066392,1368.4853650294904,-362.49550635446593,1.4071004226562505,6060.9834605931965,-74.03688789708536,2.9408881482207625,3857.493170719458,-127.98060840086305,0.1,0.1,0.1
15,1.628894626777442,301.0805124423573,-259.4299203130672,0.5,128.0,0.0,0.5656947426969712,1469.149039755664,-464.8735207306577,1.4071004226562505,6154.653947036379,-106.8018144615509,2.9117704437829333,3816.8358213640586,31.936127269821096,0.1,0.1,0.1
16,1.628894626777442,90.91666416331297,222.86166485918568,0.5,128.0,0.0,0.5939794798318198,1551.4495333015407,-351.4292818258673,1.4071004226562505,6251.329684489685,-129.6804244511373,2.8829410334484487,3697.308204407893,92.0652207601239,0.1,0.1,0.1
17,1.628894626777442,256.1385795504479,-206.12282462088163,0.5,128.0,0.0,0.6236784538234108,1630.5447695967353,-378.42307327640333,1.477455443789063,6335.079290425349,-103.87551217930596,2.854397062820246,3564.4843671093067,100.31999685735767,0.1,0.1,0.1
18,1.5513282159785162,167.58810073318176,112.61634314648472,0.5,128.0,0.0,0.6548623765145813,1692.38631289993,-273.5779405965286,1.5513282159785162,6388.731078461673,-61.530165368117835,2.854397062820246,3524.252551367768,35.748859815276205,0.1,0.1,0.1
19,1.477455443789063,217.76761368833542,-67.00793707304216,0.5,128.0,0.0,0.6876054953403105,1756.8523044354645,-263.6968244459879,1.628894626777442,6395.354090704963,-7.023165720504819,2.8261357057626197,3541.5810872988777,-18.296030708418773,0.1,0.1,0.1
20,1.4071004226562505,213.02222657209379,6.4598662672220115,0.5,128.0,0.0,0.721985770107326,1811.2857415772955,-205.87967191828434,1.7103393581163142,6368.144757579166,32.32860994601998,2.7981541641214056,3597.3580236419175,-57.74758336959078,0.1,0.1,0.1
21,1.3400956406250004,234.61727740338705,-29.968029357421592,0.5,128.0,0.0,0.7580850586126924,1860.1619206241105,-170.93005507336832,1.79585632602213,6326.736787861685,55.12452317455829,2.770449667446936,3656.9482157445314,-60.497592596902905,0.1,0.1,0.1
22,1.2762815625000004,240.33146793956072,-8.08371040565541,0.5,128.0,0.0,0.7959893115433271,1899.0911606056848,-125.88401520349463,1.8856491423232367,6278.819680024453,60.75222761529472,2.770449667446936,3695.1779263507374,-37.68140548593874,0.1,0.1,0.1
23,1.2155062500000002,252.5643809474516,-17.641600816598142,0.5,128.0,0.0,0.8357887771204935,1927.3851090932983,-84.59831177488118,1.9799315994393987,6230.253823200249,56.93458260912837,2.7981541641214056,3695.7550040410138,-0.6625521508357584,0.1,0.1,0.1
24,1.1576250000000001,264.466219835543,-17.497429202876134,0.5,128.0,0.0,0.8775782159765182,1941.919573390563,-40.18284143280117,2.0789281794113688,6183.103916124747,51.10923768757477,2.770449667446936,3666.0375790640296,34.46024271819254,0.1,0.1,0.1
25,1.1025,275.6355877990973,-16.73943714058604,0.5,128.0,0.0,0.9214571267753442,1940.935637264918,2.5152548584588006,2.1828745883819374,6134.516784956936,48.69824331767306,2.743019472719739,3622.832656906232,59.530952606972065,0.1,0.1,0.1
26,1.05,281.3622018441807,-8.749077040225309,0.5,128.0,0.0,0.9675299831141114,1923.0124389570462,42.364694267728986,2.2920183178010345,6081.02127751428,51.06461369561469,2.770449667446936,3576.980827692164,73.59121474566344,0.1,0.1,0.1
27,1.0,291.1813791707199,-15.29295829342123,0.5,128.0,0.0,1.015906482269817,1889.6989524985047,74.99276288090982,2.406619233691086,6027.6302316645415,57.1035282358656,2.7981541641214056,3533.9063205134876,80.5284469453864,0.1,0.1,0.1
28,0.9523809523809523,303.0988935616834,-18.921438931839575,0.5,128.0,0.0,1.0667018063833078,1849.2435438584057,102.03933863738918,2.5269501953756404,5973.19281831066,65.2354662749367,2.8261357057626197,3495.6876939399017,83.2269123206511,0.1,0.1,0.1
29,0.9070294784580498,310.26394647485284,-11.59684764800295,0.5,128.0,0.0,1.1200368967024732,1805.4781386618083,123.68407107198614,2.6532977051444226,5918.013001597787,74.08978228115853,2.854397062820246,3459.401275515756,84.74975654646767,0.1,0.1,0.1
30,0.863837598531476,308.06793693886004,3.7320209281978105,0.5,128.0,0.0,1.1760387415375968,1761.463515257357,139.3707327905163,2.785962590401644,5862.756325622714,83.12939046832109,2.8829410334484487,3422.094074959975,86.2711611116011,0.1,0.1,0.1
31,0.8227024747918819,306.41978865130926,2.9410027557503793,0.5,128.0,0.0,1.2348406786144768,1719.7660694881743,147.93666395398932,2.9252607199217264,5807.945646528098,92.39038957457329,2.9117704437829333,3383.7734024681563,87.73739375331766,0.1,0.1,0.1
32,0.7835261664684589,309.26819486222934,-5.336916045748547,0.5,128.0,0.0,1.2965827125452007,1674.660614172012,152.40743025103546,3.071523755917813,5754.247876546708,101.41673875164537,2.9408881482207625,3344.8122616661526,88.32057718249978,0.1,0.1,0.1
33,0.7462153966366274,311.9535747769806,-5.2830349323331705,0.5,128.0,0.0,1.3614118481724609,1626.606105362135,154.64002552944905,3.225099943713704,5701.0272627963295,110.01336326360712,2.9702970297029703,3305.727231225445,87.72417943358468,0.1,0.1,0.1
34,0.7106813301301212,311.4170656689168,1.108266342888263,0.5,128.0,0.0,1.429482440581084,1576.3249282966128,154.10045002627035,3.386354940899389,5641.041605594759,118.09287222489992,3.0,3265.7493165221363,86.25224315708918,0.1,0.1,0.1
35,0.6768393620286869,309.8718941348082,3.351452302445869,0.5,128.0,0.0,1.5009565626101382,1523.2483441320137,150.40937711427125,3.5556726879443583,5574.324776670611,125.08993333451647,3.0300000000000002,3224.846285101051,84.82954915001793,0.1,0.1,0.1
36,0.644608916217797,309.71737107137807,0.3519159514305296,0.5,128.0,0.0,1.5760043907406451,1468.050369225122,144.63339092565693,3.7334563223415764,5501.210091061519,130.5576375641668,3.0603000000000002,3183.9577035206235,83.95998154427829,0.1,0.1,0.1
37,0.6139132535407591,310.45345609003766,-1.7602036655343625,0.5,128.0,0.0,1.6548046102776774,1411.1126050849323,137.94923896658386,3.9201291384586554,5422.679580516902,133.55089041020196,3.0909030000000004,3142.379595891044,84.53053829504222,0.1,0.1,0.1
38,0.5846792890864372,310.48557979047183,-0.08065843824038268,0.5,128.0,0.0,1.7375448407915615,1352.949330679155,130.29904240800354,4.116135595381588,5340.001279853035,133.90925986765157,3.1218120300000005,3101.7388309238777,86.78883626265156,0.1,0.1,0.1
39,0.5568374181775592,309.30033246301076,3.1248021530340577,0.5,128.0,0.0,1.8244220828311397,1294.0778044675353,121.94700739795083,4.321942375150668,5254.237098665974,132.29264952747533,3.1530301503000007,3058.8817209565623,90.61571023086599,0.1,0.1,0.1
40,0.5303213506452944,307.48927649965265,5.013427167960159,0.5,128.0,0.0,1.9156431869726969,1234.8190535469703,113.49894418213263,4.538039493908202,5163.410922598314,129.54309686979255,3.1845604518030006,3013.423840990589,95.16306494822712,0.1,0.1,0.1
41,0.5050679529955184,305.7155997900159,5.155450268980468,0.5,128.0,0.0,2.0114253463213316,1175.1162993419366,105.73217624326836,4.764941468603612,5067.886800167426,125.97656952028866,3.2164060563210306,2965.1349490597204,100.08871410160573,0.1,0.1,0.1
42,0.48101709809096993,302.90402916993753,8.580852447533335,0.5,128.0,0.0,2.111996613637398,1114.804122992275,98.76231951541085,5.003188542033793,4967.929011275375,121.88965233327269,3.248570116884241,2913.9546191264863,105.03150225433662,0.1,0.1,0.1
43,0.45811152199139993,297.93887669374647,15.911214357239796,0.5,128.0,0.0,2.2175964443192684,1054.3511257821551,91.53297856176174,5.253347969135483,4863.7037849179105,117.51587016983835,3.2810558180530833,2859.9145009124145,109.80229375501933,0.1,0.1,0.1
44,0.43629668761085705,290.4287744503887,24.534016932457295,0.5,128.0,0.0,2.328476266535232,995.2829424084258,82.69644645166682,5.516015367592257,4755.296339715171,113.02024896925278,3.313866376233614,2803.1189167599946,114.25844759411916,0.1,0.1,0.1
45,0.4155206548674829,280.2069480758376,34.04108431897382,0.5,128.0,0.0,2.4449000798619935,938.0704381956598,74.0623805206885,5.791816135971871,4642.766828906844,108.47684790840556,3.3470050399959503,2743.7006917187823,118.35103190499692,0.1,0.1,0.1
46,0.3957339570166504,268.94743259678773,38.22492677401103,0.5,128.0,0.0,2.567145083855093,882.3977050640008,66.63811880909839,6.081406942770465,4526.208016671748,103.89370057783076,3.38047509039591,2681.817849227577,122.0397347245006,0.1,0.1,0.1
47,0.37688948287300034,255.861441418179,45.288262317103765,0.5,128.0,0.0,2.695502338047848,827.317795965739,60.960269309216045,6.385477289908988,4405.846943900337,99.19816273074947,3.414279841299869,2617.708471343166,125.17891691034525,0.1,0.1,0.1
48,0.37688948287300034,241.26809663289458,50.50494209412679,0.5,128.0,0.0,2.8302774549502403,772.1727196415765,56.43309646102876,6.704751154404438,4281.882349214676,94.46886980821432,3.4484226397128674,2551.520624473553,127.95772402793993,0.1,0.1,0.1
49,0.37688948287300034,227.47660966035153,47.7298563960863,0.5,128.0,0.0,2.9717913276977526,716.874434907568,52.32536601962715,7.03998871212466,4154.464828421401,89.78291088280785,3.482906866109996,2483.418508177435,130.35493801414103,0.1,0.1,0.1
50,0.37688948287300034,215.90800194462395,47.102201189816,0.5,128.0,0.0,3.1203808940826403,661.4379356136463,48.50314374251389,7.391988147730893,4023.8000488614935,85.13272746082565,3.517735934771096,2413.670676238042,132.18318682379143,0.1,0.1,0.1
51,0.3957339570166504,201.77059235447018,53.223499356625304,0.5,128.0,0.0,3.2763999387867724,606.0847982393902,44.78058970567832,7.761587555117438,3890.1436495838866,80.51953172951659,3.5529132941188073,2342.4443430055394,133.64869397067423,0.1,0.1,0.1
52,0.4155206548674829,190.21618007796698,40.221190457613346,0.5,128.0,0.0,3.440219935726111,551.5164460515176,40.818955048927705,8.149666932873311,3753.7328908055088,75.98600020076461,3.5884424270599955,2269.816646761573,134.9289145550358,0.1,0.1,0.1
53,0.43629668761085705,181.69855897782884,27.415669379449113,0.5,128.0,0.0,3.612230932512417,497.9867724183688,37.02449255885174,8.557150279516977,3615.028670752288,71.44109633387944,3.6243268513305953,2196.1360323831764,135.52974552381824,0.1,0.1,0.1
54,0.45811152199139993,173.6184443281178,24.047588762864343,0.5,128.0,0.0,3.792842479138038,446.1932181908717,33.12407126244675,8.985007793492827,3475.1477436112514,66.61781964057052,3.6605701198439013,2121.8451565605774,135.29928105983439,0.1,0.1,0.1
55,0.48101709809096993,166.94298892030514,18.369967533674235,0.5,128.0,0.0,3.98248460309494,397.52219031649634,28.78140495316363,9.434258183167469,3335.6989938099805,61.40730156313114,3.6971758210423404,2047.3532840432026,134.32211706641377,0.1,0.1,0.1
56,0.5050679529955184,162.6470493636567,10.930980714722201,0.5,128.0,0.0,4.181608833249688,353.03417131018966,24.32528939642992,9.905971092325842,3198.2621295804947,55.96056651029456,3.734147579252764,1973.1974388268866,132.3922772064187,0.1,0.1,0.1
57,0.5050679529955184,160.12801415943437,6.222973879196819,0.5,128.0,0.0,4.390689274912172,313.05932357964514,20.210415516624703,10.401269646942135,3063.93048150689,50.57439356860401,3.7714890550452917,1897.770531649016,129.44490606584765,0.1,0.1,0.1
58,0.5050679529955184,156.75642886673754,8.086501419723847,0.5,128.0,0.0,4.390689274912172,278.88387417612324,16.77511220920548,10.921333129289241,2932.7667181407905,45.66039730757125,3.8092039455957445,1821.8554703249215,125.23566125229353,0.1,0.1,0.1
59,0.5050679529955184,153.80124849845734,6.8813442512484695,0.5,128.0,0.0,4.390689274912172,250.1287989077186,13.703404694641526,11.467399785753704,2804.622672683435,41.2475087864476,3.847295985051702,1746.1120277362397,120.11203020692608,0.1,0.1,0.1
60,0.5050679529955184,150.8926497158477,6.575607543556048,0.5,128.0,0.0,4.390689274912172,227.30087644035223,10.878784248982303,11.467399785753704,2682.887439631318,38.0433156032949,3.885768944902219,1671.5156216793985,113.71055346203434,0.1,0.1,0.1
61,0.5050679529955184,148.44248397885343,5.37787006143766,0.5,128.0,0.0,4.181608833249688,213.3355630321213,8.221196616838602,11.467399785753704,2585.997113900844,35.622431405437524,3.924626634351241,1598.8716502871455,106.44465269134761,0.1,0.1,0.1
62,0.5303213506452944,146.28073070735104,4.387270817969435,0.5,128.0,0.0,3.9824846030949406,202.93330413655195,6.242579489754467,10.921333129289241,2508.240706421589,35.31422691432006,3.9638729006947533,1530.1415985443268,96.80824408803967,0.1,0.1,0.1
63,0.5303213506452944,145.94258129706301,0.6662845275374947,0.5,128.0,0.0,3.7928424791380384,195.90486191616066,5.210337731328235,10.401269646942135,2442.6425241385127,36.80236217455461,4.003511629701701,1467.5645900854925,84.72700816895981,0.1,0.1,0.1
64,0.5568374181775592,145.49778524830302,0.8103739850523286,0.5,128.0,0.0,3.6122309325124173,189.87970641414557,4.553309070048639,9.905971092325842,2383.8697073487338,39.55379790095152,4.043546745998718,1413.047970474145,70.95408337967021,0.1,0.1,0.1
65,0.5846792890864372,145.4637572384553,0.05819944452088856,0.5,128.0,0.0,3.4402199357261116,184.6687006320338,4.014509590958817,9.434258183167469,2321.422828515065,42.84246945228024,4.083982213458706,1367.622930479853,56.8309865213958,0.1,0.1,0.1
66,0.5846792890864372,145.2390665032367,0.3842974078484928,0.5,128.0,0.0,3.276399938786773,180.12942474582508,3.671865991002263,8.985007793492827,2256.2560808096227,45.57659545061723,4.124822035593293,1330.8884652350437,44.177893122470564,0.1,0.1,0.1
67,0.5846792890864372,145.84207497926013,-1.031349129820613,0.5,128.0,0.0,3.1203808940826407,176.29809966998303,3.2541573213605792,8.985007793492827,2189.2002466700724,45.531837578164286,4.166070255949226,1300.090387449243,35.60379494966355,0.1,0.1,0.1
68,0.5846792890864372,146.98726759634363,-1.9586680056221581,0.5,128.0,0.0,2.971791327697753,172.98381688734085,2.955754794264061,8.985007793492827,2122.841089049855,43.746392814379455,4.207730958508718,1272.8984947998513,30.217151233784882,0.1,0.1,0.1
69,0.5846792890864372,147.38272737734243,-0.6763704279943383,0.5,128.0,0.0,2.8302774549502407,170.06204711861074,2.7359876469302864,8.985007793492827,2058.685854535758,41.06163669378576,4.249808268093806,1247.5079756257865,27.122334254476563,0.1,0.1,0.1
70,0.5846792890864372,146.71915975917835,1.1349258141175613,0.5,128.0,0.0,2.6955023380478482,167.50853563860986,2.510702498658611,8.985007793492827,1997.3980775053656,38.083846313607786,4.292306350774743,1222.5967609405284,25.579484542960948,0.1,0.1,0.1
71,0.6139132535407591,145.40786427332753,2.135962171019946,0.5,128.0,0.0,2.5671450838550935,165.1588847753454,2.3551189629962295,9.434258183167469,1937.3361010512751,34.5096083240252,4.335229414282491,1197.6235752062325,25.389225773635392,0.1,0.1,0.1
72,0.6139132535407591,144.4205321193526,1.608260040454333,0.5,128.0,0.0,2.4449000798619935,162.83976930947262,2.369648668849583,9.905971092325842,1879.1183076052416,30.92926701773676,4.378581708425316,1172.0195598596517,25.77283630984315,0.1,0.1,0.1
73,0.6139132535407591,144.18469002495556,0.38416192033125524,0.5,128.0,0.0,2.328476266535232,160.3444784487254,2.5991709185350937,10.401269646942135,1822.8438316224958,27.643868784631792,4.42236752550957,1145.7515522580168,26.179412495902408,0.1,0.1,0.1
74,0.644608916217797,144.2807854250173,-0.14907550554151205,0.5,128.0,0.0,2.2175964443192684,157.69200833517164,2.8165420325460016,10.921333129289241,1768.3474405816896,24.75304218953957,4.4665912007646655,1119.0685310106724,26.32972911816338,0.1,0.1,0.1
75,0.644608916217797,144.48269467731683,-0.31322752015938754,0.5,128.0,0.0,2.111996613637398,155.01409802776922,2.8987705389364224,11.467399785753704,1715.3792383102248,22.245877890953153,4.511257112772312,1092.2881053259957,26.16420186946034,0.1,0.1,0.1
76,0.644608916217797,144.59356876321064,-0.17200209786788448,0.5,128.0,0.0,2.0114253463213316,152.41260816781244,2.956849693459188,12.04076977504139,1663.7070815607071,20.066165086007917,4.556369683900035,1065.6924179974567,25.726449886936773,0.1,0.1,0.1
77,0.6768393620286869,143.97763112556612,0.9100204157724704,0.5,128.0,0.0,1.9156431869726966,149.8102177851327,3.01530765789053,12.64280826379346,1613.1652496163028,18.148145290797174,4.601933380739036,1039.453732591677,25.129817821987157,0.1,0.1,0.1
78,0.6768393620286869,143.70117209597282,0.4084558982572936,0.5,128.0,0.0,1.8244220828311395,147.23721428642364,3.039146507184988,13.274948676983135,1563.6613268987237,16.435932855095334,4.647952714546426,1013.6767743174091,24.443171924745688,0.1,0.1,0.1
79,0.6768393620286869,143.44337631866637,0.3808817745672362,0.5,128.0,0.0,1.7375448407915612,144.73561047206198,3.1025521432527956,13.938696110832291,1515.1742783859593,14.885175836849847,4.6944322416918896,987.7138730016314,23.66576338470864,0.1,0.1,0.1
80,0.7106813301301212,143.6528503049424,-0.29475093462453733,0.5,128.0,0.0,1.6548046102776772,142.30381583436446,3.074535625038248,14.635630916373906,1467.5924219878839,13.506507956927658,4.741376564108808,961.7072287956497,22.787307511644716,0.1,0.1,0.1
81,0.6768393620286869,143.69199284533943,-0.0578313593933089,0.5,128.0,0.0,1.576004390740645,139.94444193591136,3.1321222362633407,15.367412462192602,1420.7784963149027,12.287123806687209,4.788790329749896,935.9082223323326,21.72966744133568,0.1,0.1,0.1
82,0.6768393620286869,143.78376355937377,-0.13558714103041278,0.5,128.0,0.0,1.500956562610138,137.69034793683844,3.141978827027214,16.135783085302233,1374.6619920566704,11.191931117811913,4.836678233047396,910.4524955419297,20.609952987252374,0.1,0.1,0.1
83,0.6768393620286869,143.64483924970335,0.24147585599663327,0.5,128.0,0.0,1.4294824405810838,135.63208739927384,3.012457148549731,16.135783085302233,1330.3645408296165,10.437347983928058,4.8850450153778695,885.635134096736,19.314724033564957,0.1,0.1,0.1
84,0.644608916217797,143.75984946944294,-0.2037905185698291,0.5,128.0,0.0,1.3614118481724606,133.79560787042234,2.8222528553017847,16.135783085302233,1287.2267192127435,9.868074284097736,4.9338954655316485,861.6296425237566,17.959113975473297,0.1,0.1,0.1
85,0.644608916217797,143.86487076827305,-0.18067068931910002,0.5,128.0,0.0,1.2965827125452005,132.06043412999983,2.7998972570825953,16.135783085302233,1245.094068310721,9.357412183336095,4.983234420186965,838.4211708643415,16.69022711425587,0.1,0.1,0.1
86,0.6139132535407591,142.85202200310442,1.7762618727613109,0.5,128.0,0.0,1.2348406786144766,128.91007953175298,5.182157912525117,16.135783085302233,1204.0802888226615,8.843609194345095,5.033066764388835,815.9055406543833,15.564716449970643,0.1,0.1,0.1
87,0.5846792890864372,142.68430061013834,0.3088446983480541,0.5,128.0,0.0,1.2348406786144766,124.95055276809738,7.66258949708729,16.135783085302233,1164.3445683034117,8.318473130422651,5.083397432032723,793.8386504538005,14.66356746334287,0.1,0.1,0.1
88,0.5846792890864372,142.7838917220714,-0.1780471582842032,0.5,128.0,0.0,1.2965827125452005,120.78140239387325,9.040066226056846,16.135783085302233,1125.5842124272453,7.87794703949222,5.1342314063530505,772.3115852881734,13.750697700987029,0.1,0.1,0.1
89,0.5846792890864372,143.35178933007253,-1.0152768990967664,0.5,128.0,0.0,1.3614118481724606,116.82588811741225,9.609898129665954,16.135783085302233,1088.7378273413358,7.488937181869681,5.185573720416581,751.3195629764222,12.88948572419086,0.1,0.1,0.1
90,0.5568374181775592,144.30002954400896,-1.7281638210325787,0.5,128.0,0.0,1.4294824405810838,113.2486184209468,9.737764928751423,16.135783085302233,1052.6297756958857,7.125119150766336,5.237429457620747,730.89365865761,12.056021263147468,0.1,0.1,0.1
91,0.5568374181775592,144.42697330034056,-0.2279727478570544,0.5,128.0,0.0,1.500956562610138,109.56263343502934,9.555905925427384,16.135783085302233,1017.3823964368725,6.752703533517774,5.2898037521969545,710.969001547876,11.304594008751097,0.1,0.1,0.1
92,0.5303213506452944,144.54916454698835,-0.23040981944084835,0.5,128.0,0.0,1.576004390740645,105.768315453603,9.095477501575424,16.135783085302233,983.0421549225798,6.387294962321726,5.342701789718924,691.4487592307528,10.646104372992493,0.1,0.1,0.1
93,0.5050679529955184,144.37156250475596,0.35163989554092345,0.5,128.0,0.0,1.6548046102776772,101.8871709208401,8.602507743875258,16.942572239567344,948.4846832342556,5.943319314107226,5.396128807616114,672.2759536533096,10.051539528876846,0.1,0.1,0.1
94,0.5050679529955184,144.27538305127936,0.19042873915510716,0.5,128.0,0.0,1.7375448407915612,97.99359276147693,7.979719574569094,16.942572239567344,914.8473683526817,5.616570300247178,5.450090095692275,653.576825075871,9.423444693118313,0.1,0.1,0.1
95,0.48101709809096993,144.5340800712018,-0.537812524646496,0.5,128.0,0.0,1.8244220828311393,94.1322311053815,7.317330789033417,17.78970085154571,880.933810504524,5.235964680955342,5.504590996649197,635.3105591921685,8.848700473262923,0.1,0.1,0.1
96,0.48101709809096993,144.68141765708089,-0.30630425917046294,0.5,128.0,0.0,1.9156431869726964,90.40531795921684,6.530327421242499,17.78970085154571,848.0494055667123,4.929196340871575,5.559636906615689,617.5554680914854,8.267877362837954,0.1,0.1,0.1
97,0.48101709809096993,144.94739623215958,-0.5529503548508032,0.5,128.0,0.0,2.011425346321331,86.94398365993824,5.607931588737099,17.78970085154571,816.0611507147048,4.655211881716929,5.615233275681846,600.3151494327956,7.717165452472409,0.1,0.1,0.1
98,0.45811152199139993,144.99758375493718,-0.10955306812504423,0.5,128.0,0.0,2.1119966136373978,83.6547097707687,4.92756855190629,17.78970085154571,784.9537705102014,4.39516433399014,5.671385608438665,583.5802004653559,7.200759673109193,0.1,0.1,0.1
99,0.45811152199139993,144.7686361413462,0.499763927778415,0.5,128.0,0.0,2.217596444319268,80.48858253102702,4.385655132258406,17.78970085154571,754.7321850981403,4.145641081708713,5.728099464523051,567.2532299226972,6.753065076592197,0.1,0.1,0.1
100,0.45811152199139993,144.77959561549216,-0.023923157615231675,0.5,128.0,0.0,2.217596444319268,77.55446291220265,3.9459057174996763,17.78970085154571,725.5638353898294,3.8846248977825484,5.785380459168282,551.1207333195871,6.414138147554147,0.1,0.1,0.1
101,0.43629668761085705,144.85705869286528,-0.17754679229244125,0.5,128.0,0.0,2.217596444319268,74.72806619890662,3.6903264291542675,18.679185894123,696.6728831932832,3.5577265358613888,5.843234263759965,535.0575886465228,6.139156428692253,0.1,0.1,0.1
102,0.43629668761085705,145.1378517548579,-0.6435828415985279,0.5,128.0,0.0,2.217596444319268,72.01659094375223,3.437162657749288,19.613145188829147,668.2637109954162,3.2347652038082457,5.901666606397565,519.1418402921174,5.84718175923566,0.1,0.1,0.1
103,0.43629668761085705,145.11351376102556,0.05578312768230376,0.5,128.0,0.0,2.217596444319268,69.46497015030059,3.234525445628363,20.593802448270605,640.3290582735066,2.9410400355651185,5.96068327246154,503.5734099470388,5.498012965255422,0.1,0.1,0.1
104,0.4155206548674829,144.97835052667102,0.325286439485482,0.5,128.0,0.0,2.217596444319268,67.05963067569796,3.049094033072261,21.623492570684135,612.8937301735049,2.6707995497180574,5.96068327246154,488.6119534841474,5.129766300259255,0.1,0.1,0.1
105,0.3957339570166504,144.8527696708861,0.31733656806118266,0.5,128.0,0.0,2.217596444319268,64.8078130262714,2.8544842966781654,21.623492570684135,586.7687410473403,2.469164530379008,5.96068327246154,474.3866908594715,4.735292115144338,0.1,0.1,0.1
106,0.3957339570166504,144.8112679209091,0.10487285521279444,0.5,128.0,0.0,2.1119966136373978,62.831731429649395,2.6301990227078065,21.623492570684135,566.1175505241893,2.296254809956465,5.96068327246154,460.893635753789,4.360733554546358,0.1,0.1,0.1
107,0.37688948287300034,144.9482766927181,-0.3635250598255503,0.5,128.0,0.0,2.011425346321331,61.08670174838627,2.438798144067182,21.623492570684135,545.3537482666446,2.241530461700861,5.96068327246154,448.6786393004628,3.832704866223386,0.1,0.1,0.1
108,0.3589423646409527,145.00070191959082,-0.1460547208605408,0.5,128.0,0.0,1.9156431869726962,59.5223365608568,2.2956225357095246,22.704667199218342,524.150285179574,2.116498844216279,5.96068327246154,437.58060299795534,3.3808114400565574,0.1,0.1,0.1
