iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Gen_VRES_Solar,cap_dual_Gen_VRES_Solar,cap_primal_Gen_VRES_Wind,cap_dual_Gen_VRES_Wind,cap_primal_GreenH2_Coalition,cap_dual_GreenH2_Coalition
26,2335.9551733987223,14789.270169689386,0.0,0.0,5252.037695979557,3717.0029223697074,4844.992805646325,1134.16279595625,4862.646305729839,1323.1280775008386,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
27,3525.1763310359743,14165.392294749172,0.0,0.0,6718.673484384307,3614.1722684224833,5260.877524746222,857.1432916807026,5485.329964972712,1407.3126839540128,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
28,1937.5975244831925,13777.81667168546,0.0,0.0,8350.377802290352,3544.2618530745226,5786.857507086828,676.320568247665,5850.594592346728,1640.6729396341664,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
29,2472.980693211237,13491.959679056416,0.0,0.0,9744.342638028695,3388.2171910060415,6405.9559641481355,611.7220461209619,6066.257290621513,1908.4813727623255,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
30,1391.1139187011106,13331.274857486793,0.0,0.0,10824.85300372908,3217.644100963346,7105.716096681096,581.3840475902261,6146.601912262298,2177.1109260537555,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
31,1459.3639463417817,13251.779913298808,0.0,0.0,11656.44286076175,3049.6814403282874,7854.838994915325,570.2224861915358,6103.880400519776,2352.680566017197,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
32,1190.7282528143976,13145.90783309546,0.0,0.0,12298.888609491683,2876.173350920563,8589.46370598703,561.7947770200097,6016.218560466114,2327.6946015892704,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
33,868.3239593668263,13088.655858170781,0.0,0.0,12767.472235430958,2702.351340446076,9249.580913922407,543.9347891162428,5972.4348314529125,2091.855901964673,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
34,936.1947341587734,13030.575387856095,0.0,0.0,13070.000962588436,2497.2833367117273,9797.389340356702,545.1562946085651,6029.700257719118,1724.0545767120336,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
35,812.3344054937015,12986.542348535488,0.0,0.0,13232.481107623125,2295.517505345866,10212.228354189885,592.4610640271079,6208.1118125250905,1296.914272986718,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
36,692.9380948997307,12946.485378842604,0.0,0.0,13265.208754035455,2077.095314210107,10482.513294879041,654.748432752345,6492.572538517227,877.3279434280817,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
37,958.0860781410985,12896.300650857189,0.0,0.0,13191.26678826098,1880.0545481982863,10598.84290830314,695.4397390036019,6862.328938762659,607.7001397330312,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
38,1037.0491653349766,12848.0546058605,0.0,0.0,13022.945506305476,1692.131197887429,10586.215071317636,749.5027832078306,7283.709662268115,577.2272845302305,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
39,1362.3814971141792,12798.032887336645,0.0,0.0,12779.156541248753,1522.5214532799775,10479.627730863735,783.1337271377486,7717.396372001953,660.4044216855773,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
40,1729.299742136517,12732.811829232753,0.0,0.0,12428.567054104342,1421.1414588545206,10269.291864361241,711.266250903445,8117.012618381388,735.5083495138151,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
41,2519.659258372163,12634.813270384158,0.0,0.0,11899.616494490545,1417.5026655632391,9925.926951642421,727.5753533710119,8438.068916115035,845.1587796512097,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
42,3259.7531002084206,12496.631369732831,0.0,0.0,11210.09659695309,1459.919024326274,9482.625964653838,937.4087591949187,8662.059991895912,984.0478918220532,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
43,4361.723567082519,12301.37125736229,0.0,0.0,10421.47523938181,1510.3648994287066,8973.470938340184,1173.9195885450238,8787.542246900042,1114.431219674526,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
44,5887.330085948514,11989.987434412935,0.0,0.0,9598.56300554208,1548.4358335463426,8431.419468248449,1387.457344533712,8822.760755873662,1255.175010032448,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
45,7417.912366248798,11599.400626774732,0.0,0.0,8770.332866756475,1583.6893406698543,7877.4354387487165,1546.3463182485168,8794.114404447497,1378.3218020953022,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
46,8670.764058146806,11137.95371312913,0.0,0.0,7962.607465042735,1618.064444594786,7324.863668668049,1646.8153315863708,8721.505845503729,1477.542744973969,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
47,9987.5217072286,10564.647210869225,0.0,0.0,7200.632154962177,1649.0680063792518,6783.936777156642,1693.3559167887295,8615.55351040684,1556.2300671792702,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
48,10644.069631187429,9967.461386244735,0.0,0.0,6490.209067434508,1676.8088062410204,6261.328845736661,1694.4234913163982,8497.43764453375,1603.2731165557823,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
49,10866.550782864264,9324.529303861951,0.0,0.0,5827.071765674948,1681.066920674847,5757.562972636922,1670.7920003426716,8360.54442627712,1666.7033738935281,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
50,11138.822791463916,8560.870756589686,0.0,0.0,5215.47785439643,1659.1323878143855,5271.004301407994,1623.5533731973715,8194.05396248184,1744.8581349389376,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
51,11283.534514299576,7849.909953360417,0.0,0.0,4641.462584107869,1649.5781988924555,4805.265539425015,1557.3260185755805,8031.523252830449,1750.0412198963134,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
52,10520.94687469159,7258.895258527129,0.0,0.0,4109.459724295787,1651.3874729717554,4369.179005116457,1484.7009710853706,7871.4226896191,1734.2023268689677,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
53,9551.260324612891,6723.771035619809,0.0,0.0,3630.7702870486232,1606.4287712904563,3962.401540249005,1424.5344900712275,7683.677293080855,1753.4493842317922,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
54,8496.377849489007,6200.599950582793,0.0,0.0,3213.2372437888052,1535.7220388780768,3592.8369893661807,1422.032161651134,7433.622804130668,1782.6985376251816,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
55,7574.053565010454,5703.739465763705,0.0,0.0,2836.9264249767048,1476.1639596937111,3258.3112611241163,1477.8802951125256,7140.657614608667,1737.5596439197416,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
56,6745.387993411629,5232.2103773333965,0.0,0.0,2497.6214340154106,1434.1258068212167,2957.112856752767,1579.7444965610791,6812.1504650357565,1674.7162678742948,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
57,6004.501391544058,4827.353137865634,0.0,0.0,2196.1797068961455,1380.4709120538514,2685.963504556074,1708.3332033200202,6446.865816663578,1629.4266439902176,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
58,5070.40657280206,4474.482637108948,0.0,0.0,1930.8022225152197,1330.958775399665,2437.737305860528,1840.9345214546354,6057.597145594528,1583.438316805242,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
59,4641.713180535336,4135.678387010848,0.0,0.0,1692.8192704324426,1286.5168948897476,2207.9067383338866,1941.764942056341,5658.04479320731,1536.9763620159088,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
60,4424.212181940193,3768.998302426683,0.0,0.0,1472.478875897655,1263.3464452227797,2034.2670175892354,1847.4344426770008,5235.165538360827,1435.827727817396,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
61,4059.8990767771265,3438.944541515413,0.0,0.0,1292.131840721793,1227.6679523078283,1890.4890663580857,1844.7068718560872,4814.485716673512,1329.2481253836218,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
62,3712.6098781143205,3177.0441857538904,0.0,0.0,1142.2270314293069,1212.980392365069,1765.9283739556342,1829.5686330167352,4403.738931910315,1237.6200371567106,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
63,3491.2760648623093,2926.3469807529323,0.0,0.0,1015.9895519354304,1216.985227183625,1649.7501494400217,1795.1998061157483,4012.205748325156,1167.1951678287967,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
64,3314.8477277461593,2627.723311075785,0.0,0.0,912.3131601452947,1219.7351071270818,1539.9573111346413,1805.016908323648,3639.7171042961118,1084.7216621152602,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
65,2967.5356083305055,2384.053339854275,0.0,0.0,837.7107187467334,1201.8393208499108,1441.06186340396,1804.1252800611321,3284.873268500917,1001.5387040691635,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
66,2553.7695173356124,2221.8091386968276,0.0,0.0,779.3147288094589,1174.8745391272341,1381.9790538350337,1682.312666834545,2927.7957284125555,927.3832756974027,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
67,2383.7663921283024,2059.228824438267,0.0,0.0,745.7240167325391,1174.9229129890577,1340.6981358304072,1550.5560594913861,2585.4829803432435,869.3921327686653,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
68,2226.523802057071,1843.9509598498034,0.0,0.0,715.1462500303948,1150.2819708715717,1278.5620297813884,1438.0943902516196,2291.2416864173692,810.1384040591087,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
69,1914.452254115585,1710.760678277534,0.0,0.0,688.19034521151,1123.4085741333895,1196.8187560323677,1259.9698386014159,2055.79550998871,750.1641648544925,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
70,1704.4111935278447,1622.9360156217326,0.0,0.0,661.3441026012395,1103.6230175059413,1101.9632934207539,1076.228798741788,1865.6795678479643,730.9951605430782,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
71,1637.4491142445006,1444.9279045869569,0.0,0.0,645.2896418355145,1089.170069384452,1002.6945085276548,916.5629143059799,1707.7743495797972,736.0736319715974,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
72,1441.9897273560043,1307.7772747515478,0.0,0.0,623.8163588243156,1067.872081490903,906.7200612117108,799.0380167503041,1573.0296964413253,735.4010879511798,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
73,1320.349531546754,1208.7572242330298,0.0,0.0,601.2630563301282,1048.3164653989522,819.4488904029962,724.4406939091785,1453.2712810170713,709.1561551164372,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
74,1246.1003560415259,1092.5104424462813,0.0,0.0,581.8507603241864,1027.5688703935787,743.7513521751612,680.4389084759001,1341.2700646807862,665.4675909946899,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
75,1069.1729491711474,1019.3422462536416,0.0,0.0,566.7432126786813,1013.9132761606535,678.8029733729302,641.228540430305,1232.761098904724,622.1951959826262,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
76,1032.0014914874084,908.7129401666186,0.0,0.0,552.0416433074915,997.8106597816517,601.1806730608131,582.2664703225983,1145.2581688557436,520.0751748787275,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
77,984.1843876879592,744.5124636807425,0.0,0.0,572.8604089422333,993.8913869322306,540.3984386952535,584.3664590370913,1044.9710401011978,457.70012622496756,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
78,807.6699340912767,679.3044852303075,0.0,0.0,594.928467592571,967.8989575843223,499.6208795558422,582.210497479235,933.058335049645,431.6810300475021,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
79,744.2130084031567,622.7549675654617,0.0,0.0,606.2993570795543,947.5581414853789,472.59093773813083,585.8691501668657,813.0392178753746,423.0566434660222,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
80,713.924896675513,565.231320516423,0.0,0.0,587.9129282400472,934.7984085553618,459.5499525076524,527.4969585136281,694.6638444939388,404.262063905017,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
81,556.9843717418698,562.3856512380896,0.0,0.0,557.8322769592415,928.5171177035255,443.14931125136496,458.0825095772281,593.9566768046861,366.35081425972976,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
82,515.3828186334559,553.5904470062694,0.0,0.0,537.9261936533967,932.1107374510271,417.53745964807393,349.12829048536975,521.9634467215948,336.62871293004775,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
83,507.0086822242152,481.4018178688806,0.0,0.0,534.5637313161836,926.5681123039606,381.99591446445356,256.9380712453686,478.0798518278832,341.8943858629953,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
84,397.4484395028502,482.4116662461322,0.0,0.0,538.4472821612864,907.7449229047354,338.761791122888,215.68400819575984,458.01759034472036,365.04601688495063,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
85,384.8924251097503,488.8125419684873,0.0,0.0,543.4441910409339,889.722414127622,293.85751144200395,211.75360230286512,449.1711831870734,376.7152848916199,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
86,408.2968604394827,465.10752369926354,0.0,0.0,551.9758705807446,873.9304589743783,252.5987435002085,220.13533192868164,443.6814206230715,367.33060150852657,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
87,324.7976720782807,447.35927561214527,0.0,0.0,566.6470621277501,856.4324319124531,221.16081615020292,228.7863117865884,432.47172404312465,339.0610421547268,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
88,327.9176525442344,435.5258642696581,0.0,0.0,580.5877769633998,851.6334176605164,202.9534476557717,258.7974723617813,406.95130590806787,311.5667777097329,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
89,349.0520106540814,413.104647191448,0.0,0.0,592.7137503246345,850.0670341436945,206.0460877565507,332.1417165359053,352.93685547581657,317.61895324896483,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
90,286.5116702809748,428.44072856125024,0.0,0.0,609.3868846327512,834.8254320162729,226.62121349862355,397.9256352323532,277.1470484384951,363.31018739856773,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
91,299.53206814628703,412.84366181687494,0.0,0.0,633.3507437836182,810.5782052603548,246.67806097662665,351.08704547540975,209.20323537561694,342.1445163327705,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
92,305.59196451337743,398.2034710231021,0.0,0.0,655.6515393337057,799.0626291078939,257.0032414524886,254.40731756056667,165.54179400021212,281.30687996871524,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
93,251.7427679827663,391.4876292657203,0.0,0.0,679.2349158778354,785.9990954654094,251.64313284358562,120.37220766828767,152.10309071316252,212.83640957673308,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
94,260.84608803273255,375.4768549733381,0.0,0.0,697.5005798295375,785.5738994573692,231.52773006797509,90.04344068087549,164.63206472150492,214.6480855564652,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
95,285.4442905901806,357.5330251738803,0.0,0.0,706.92452321347,789.8626771923526,202.2421305381904,146.02619517464146,191.74518997110667,249.4061170849184,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
96,405.7632474760023,300.6125019630921,0.0,0.0,787.6350581300916,638.1130444250781,168.62571254726632,190.55417034931207,227.94264596122986,273.32209738603575,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
97,416.44509080549096,265.7391637190028,0.0,0.0,933.3339344292507,575.2977233260017,137.55637103966507,185.38256698549944,264.8324407558432,261.9521662399603,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
98,280.68550284772607,268.074576588847,0.0,0.0,1037.1814557276157,545.3055905076908,117.17316019166454,107.26989959731897,285.1977051159374,211.18561162413783,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
99,221.82925895954074,282.1661032140752,0.0,0.0,1094.2954527529132,532.7327135233237,105.55347046177617,58.31094546419698,290.55713454353713,178.43571046714285,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
100,319.91056693436536,255.43707036236614,0.0,0.0,1115.6040387310645,532.4677531877905,101.19218414304422,64.68773904636387,282.49500745583856,165.89187892383163,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
101,308.98689860542964,231.7166961890426,0.0,0.0,1107.2991779060746,534.3963885991586,101.02630072206587,99.81073576877135,265.6547867709476,167.7867951563464,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
102,178.02220070776517,235.06392070194258,0.0,0.0,1074.9190968804132,537.6551896821934,103.77648467194572,117.69857335040196,244.4859307894462,170.7665750318883,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
103,179.5771713635604,236.35585542185584,0.0,0.0,1023.2033787474124,546.0700997443416,110.11418178282923,141.15877961473717,217.93957221519523,176.34446056232284,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
104,261.669308223182,219.47422024599362,0.0,0.0,957.9207619213621,556.3142895281031,120.10220077255946,158.30288107616317,186.13401628366572,187.31113523686528,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
105,245.51420639161802,209.99456553971578,0.0,0.0,885.0645887148452,566.122924163065,132.28501324665487,163.20317242557573,151.7213130271385,193.82632506032633,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
106,160.89640675717513,212.0424556914898,0.0,0.0,809.6372897502399,576.0111081491409,142.2031993315529,136.47066764131634,123.28754707402635,171.03928570306684,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
107,168.32875915242,208.2220101393043,0.0,0.0,734.6671771261063,587.2877042628795,146.2175939730949,102.59520841309391,105.83052807888409,144.10812351473353,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
108,226.84017727887698,193.76308698134062,0.0,0.0,661.9707462813076,598.419009613255,144.8388977709817,87.53295713793847,96.67633762929127,132.19788126995093,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
109,219.25636284159268,186.17425242701634,0.0,0.0,597.2196574213922,602.8868949744266,138.72361797728976,83.91325295459035,95.4062543491868,132.09231571336971,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
110,154.49020298369462,187.772779603416,0.0,0.0,537.9594856420791,604.9377715212971,128.90624182062737,90.79595060165492,100.91975266982915,138.72844489042188,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
111,144.75787877042146,190.112564933047,0.0,0.0,481.7532646447894,606.8790811782555,115.7680597698076,105.34588164648258,112.8885874515158,148.73974480416192,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
112,198.47766113111692,188.62371342165974,0.0,0.0,425.09368831180325,606.9591734690763,101.4323058850829,115.55134388014027,128.76764759177615,151.8289447617724,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
113,214.54730782612168,188.85145659747442,0.0,0.0,377.7741109395024,606.265690000309,87.53146832157593,115.63924022070013,145.27701897359418,148.53867337616242,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
114,188.62003775370673,192.39237233906712,0.0,0.0,347.28089360654207,601.8595607787717,77.15048025287669,98.13619264417231,157.53055811791535,133.2269755093482,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
115,155.65252996775692,197.20898610201112,0.0,0.0,329.43044433678887,594.6339450163547,69.92991436716163,84.45524732876785,165.10580002626833,121.5425281508049,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
116,161.1845767358153,198.65072204197938,0.0,0.0,315.3789332855926,588.9078803806389,66.23191387635194,76.10771693846559,166.79183842014177,113.1836831574603,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
117,190.30016069419702,197.94940033319435,0.0,0.0,301.26259074574943,584.9868430920723,65.09864047094011,76.3883074863593,163.68173636015808,110.37130663593062,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
118,202.409412700275,198.23087435607107,0.0,0.0,287.9262613829269,580.9460196148443,65.80806206783443,80.47907299057965,157.140266689789,109.94413224590852,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
119,193.97836784791417,199.9957347632508,0.0,0.0,276.8985234814518,576.8824823290973,69.41079780038169,88.27646044347995,146.02290270211216,112.56429539523748,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
120,175.47223235246122,203.1211579419438,0.0,0.0,269.9232756473905,571.7504082271134,75.68913432762916,96.65033947253426,130.6240299547954,118.58516716025906,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
121,166.619794799161,207.19945043407571,0.0,0.0,265.29698520023527,565.6740060578659,83.90399832316209,101.52366455593484,112.35530612607859,123.09156916504382,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
122,175.4846270038824,209.35107082064036,0.0,0.0,261.32863057536116,561.535268812027,92.53224220495252,100.24955043392308,93.95974029840548,120.93558650650905,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
123,191.52129807878197,212.76791822296713,0.0,0.0,258.29731112864465,555.7079035831146,99.32572148803408,93.30803986069067,78.95640439543457,111.1237402296001,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
124,200.26118051153816,216.67419385515663,0.0,0.0,256.2543975738505,549.701967494827,103.59108536561602,85.556925556698,68.4257984796307,101.10823586755086,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
125,199.0296648443915,221.2462643564978,0.0,0.0,254.0651290755224,543.4465861861474,104.39311121578724,80.04591401136759,63.40673469149444,92.75514339457906,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
126,194.56668047892123,225.85152100104236,0.0,0.0,251.55788005433942,536.915308289581,102.12607524514415,80.95002730769869,63.393186882449726,84.24592179565506,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
127,193.95964178879748,230.33053648803462,0.0,0.0,249.98569921057774,529.8360017446245,97.44168824820463,86.48849767144957,67.44284297242305,80.31234746220028,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
